['1', ' 0', ' 2', ' 0', ' 101', ' 0']
['2', ' 404160', ' 1', ' 0', ' 59', ' 95']
['2', ' 404160', ' 1', ' 0', ' 52', ' 95']
['2', ' 405120', ' 0', ' 0', ' 71', ' 95']
['2', ' 405120', ' 0', ' 0', ' 67', ' 95']
['2', ' 405120', ' 0', ' 0', ' 64', ' 95']
['2', ' 405120', ' 0', ' 0', ' 59', ' 95']
['2', ' 405120', ' 0', ' 0', ' 52', ' 95']
['2', ' 405120', ' 1', ' 0', ' 71', ' 95']
['2', ' 405120', ' 1', ' 0', ' 67', ' 95']
['2', ' 405120', ' 1', ' 0', ' 64', ' 95']
['2', ' 405120', ' 1', ' 0', ' 59', ' 95']
['2', ' 405120', ' 1', ' 0', ' 52', ' 95']
['2', ' 406080', ' 0', ' 0', ' 71', ' 95']
['2', ' 406080', ' 0', ' 0', ' 67', ' 95']
['2', ' 406080', ' 0', ' 0', ' 64', ' 95']
['2', ' 406080', ' 0', ' 0', ' 59', ' 95']
['2', ' 406080', ' 0', ' 0', ' 52', ' 95']
['2', ' 406080', ' 1', ' 0', ' 71', ' 95']
['2', ' 406080', ' 1', ' 0', ' 67', ' 95']
['2', ' 406080', ' 1', ' 0', ' 64', ' 95']
['2', ' 406080', ' 1', ' 0', ' 59', ' 95']
['2', ' 406080', ' 1', ' 0', ' 52', ' 95']
['2', ' 407040', ' 0', ' 0', ' 71', ' 95']
['2', ' 407040', ' 0', ' 0', ' 67', ' 95']
['2', ' 407040', ' 0', ' 0', ' 64', ' 95']
['2', ' 407040', ' 0', ' 0', ' 59', ' 95']
['2', ' 407040', ' 0', ' 0', ' 52', ' 95']
['2', ' 407040', ' 1', ' 0', ' 71', ' 95']
['2', ' 407040', ' 1', ' 0', ' 67', ' 95']
['2', ' 407040', ' 1', ' 0', ' 64', ' 95']
['2', ' 407040', ' 1', ' 0', ' 59', ' 95']
['2', ' 407040', ' 1', ' 0', ' 52', ' 95']
['2', ' 408000', ' 0', ' 0', ' 71', ' 95']
['2', ' 408000', ' 0', ' 0', ' 67', ' 95']
['2', ' 408000', ' 0', ' 0', ' 64', ' 95']
['2', ' 408000', ' 0', ' 0', ' 59', ' 95']
['2', ' 408000', ' 0', ' 0', ' 52', ' 95']
['2', ' 408000', ' 1', ' 0', ' 71', ' 95']
['2', ' 408000', ' 1', ' 0', ' 67', ' 95']
['2', ' 408000', ' 1', ' 0', ' 64', ' 95']
['2', ' 408000', ' 1', ' 0', ' 59', ' 95']
['2', ' 408000', ' 1', ' 0', ' 52', ' 95']
['2', ' 408960', ' 0', ' 0', ' 71', ' 95']
['2', ' 408960', ' 0', ' 0', ' 67', ' 95']
['2', ' 408960', ' 0', ' 0', ' 64', ' 95']
['2', ' 408960', ' 0', ' 0', ' 59', ' 95']
['2', ' 408960', ' 0', ' 0', ' 52', ' 95']
['2', ' 408960', ' 1', ' 0', ' 71', ' 95']
['2', ' 408960', ' 1', ' 0', ' 67', ' 95']
['2', ' 408960', ' 1', ' 0', ' 64', ' 95']
['2', ' 408960', ' 1', ' 0', ' 59', ' 95']
['2', ' 408960', ' 1', ' 0', ' 52', ' 95']
['2', ' 409920', ' 0', ' 0', ' 71', ' 95']
['2', ' 409920', ' 0', ' 0', ' 67', ' 95']
['2', ' 409920', ' 0', ' 0', ' 64', ' 95']
['2', ' 409920', ' 0', ' 0', ' 59', ' 95']
['2', ' 409920', ' 0', ' 0', ' 52', ' 95']
['2', ' 409920', ' 1', ' 0', ' 71', ' 95']
['2', ' 409920', ' 1', ' 0', ' 67', ' 95']
['2', ' 409920', ' 1', ' 0', ' 64', ' 95']
['2', ' 409920', ' 1', ' 0', ' 59', ' 95']
['2', ' 409920', ' 1', ' 0', ' 52', ' 95']
['2', ' 410880', ' 0', ' 0', ' 71', ' 95']
['2', ' 410880', ' 0', ' 0', ' 67', ' 95']
['2', ' 410880', ' 0', ' 0', ' 64', ' 95']
['2', ' 410880', ' 0', ' 0', ' 59', ' 95']
['2', ' 410880', ' 0', ' 0', ' 52', ' 95']
['2', ' 410880', ' 1', ' 0', ' 71', ' 95']
['2', ' 410880', ' 1', ' 0', ' 67', ' 95']
['2', ' 410880', ' 1', ' 0', ' 64', ' 95']
['2', ' 410880', ' 1', ' 0', ' 59', ' 95']
['2', ' 410880', ' 1', ' 0', ' 52', ' 95']
['2', ' 426240', ' 0', ' 0', ' 71', ' 95']
['2', ' 426240', ' 0', ' 0', ' 67', ' 95']
['2', ' 426240', ' 0', ' 0', ' 64', ' 95']
['2', ' 426240', ' 0', ' 0', ' 59', ' 95']
['2', ' 426240', ' 0', ' 0', ' 52', ' 95']
['3', ' 0', ' 2', ' 2', ' 7', ' 63']
['3', ' 0', ' 2', ' 2', ' 10', ' 63']
['3', ' 0', ' 2', ' 2', ' 93', ' 0']
['3', ' 0', ' 2', ' 2', ' 91', ' 0']
['3', ' 0', ' 2', ' 2', ' 95', ' 0']
['3', ' 0', ' 2', ' 2', ' 92', ' 0']
['3', ' 0', ' 2', ' 2', ' 11', ' 127']
['3', ' 0', ' 3', ' 2', ' 30']
['3', ' 0', ' 2', ' 3', ' 7', ' 63']
['3', ' 0', ' 2', ' 3', ' 10', ' 63']
['3', ' 0', ' 2', ' 3', ' 93', ' 0']
['3', ' 0', ' 2', ' 3', ' 91', ' 0']
['3', ' 0', ' 2', ' 3', ' 95', ' 0']
['3', ' 0', ' 2', ' 3', ' 92', ' 0']
['3', ' 0', ' 2', ' 3', ' 11', ' 127']
['3', ' 0', ' 3', ' 3', ' 30']
['3', ' 0', ' 1', ' 2', ' 71', ' 95']
['3', ' 0', ' 1', ' 2', ' 67', ' 95']
['3', ' 0', ' 1', ' 2', ' 64', ' 95']
['3', ' 0', ' 1', ' 2', ' 59', ' 95']
['3', ' 0', ' 1', ' 2', ' 52', ' 95']
['3', ' 960', ' 0', ' 2', ' 71', ' 95']
['3', ' 960', ' 0', ' 2', ' 67', ' 95']
['3', ' 960', ' 0', ' 2', ' 64', ' 95']
['3', ' 960', ' 0', ' 2', ' 59', ' 95']
['3', ' 960', ' 0', ' 2', ' 52', ' 95']
['3', ' 960', ' 1', ' 2', ' 71', ' 95']
['3', ' 960', ' 1', ' 2', ' 67', ' 95']
['3', ' 960', ' 1', ' 2', ' 64', ' 95']
['3', ' 960', ' 1', ' 2', ' 59', ' 95']
['3', ' 960', ' 1', ' 2', ' 52', ' 95']
['3', ' 1920', ' 0', ' 2', ' 71', ' 95']
['3', ' 1920', ' 0', ' 2', ' 67', ' 95']
['3', ' 1920', ' 0', ' 2', ' 64', ' 95']
['3', ' 1920', ' 0', ' 2', ' 59', ' 95']
['3', ' 1920', ' 0', ' 2', ' 52', ' 95']
['3', ' 1920', ' 1', ' 2', ' 71', ' 95']
['3', ' 1920', ' 1', ' 2', ' 67', ' 95']
['3', ' 1920', ' 1', ' 2', ' 64', ' 95']
['3', ' 1920', ' 1', ' 2', ' 59', ' 95']
['3', ' 1920', ' 1', ' 2', ' 52', ' 95']
['3', ' 2880', ' 0', ' 2', ' 71', ' 95']
['3', ' 2880', ' 0', ' 2', ' 67', ' 95']
['3', ' 2880', ' 0', ' 2', ' 64', ' 95']
['3', ' 2880', ' 0', ' 2', ' 59', ' 95']
['3', ' 2880', ' 0', ' 2', ' 52', ' 95']
['3', ' 2880', ' 1', ' 2', ' 71', ' 95']
['3', ' 2880', ' 1', ' 2', ' 67', ' 95']
['3', ' 2880', ' 1', ' 2', ' 64', ' 95']
['3', ' 2880', ' 1', ' 2', ' 59', ' 95']
['3', ' 2880', ' 1', ' 2', ' 52', ' 95']
['3', ' 3840', ' 0', ' 2', ' 71', ' 95']
['3', ' 3840', ' 0', ' 2', ' 67', ' 95']
['3', ' 3840', ' 0', ' 2', ' 64', ' 95']
['3', ' 3840', ' 0', ' 2', ' 59', ' 95']
['3', ' 3840', ' 0', ' 2', ' 52', ' 95']
['3', ' 3840', ' 1', ' 2', ' 71', ' 95']
['3', ' 3840', ' 1', ' 2', ' 67', ' 95']
['3', ' 3840', ' 1', ' 2', ' 64', ' 95']
['3', ' 3840', ' 1', ' 2', ' 59', ' 95']
['3', ' 3840', ' 1', ' 2', ' 52', ' 95']
['3', ' 4800', ' 0', ' 2', ' 71', ' 95']
['3', ' 4800', ' 0', ' 2', ' 67', ' 95']
['3', ' 4800', ' 0', ' 2', ' 64', ' 95']
['3', ' 4800', ' 0', ' 2', ' 59', ' 95']
['3', ' 4800', ' 0', ' 2', ' 52', ' 95']
['3', ' 4800', ' 1', ' 2', ' 71', ' 95']
['3', ' 4800', ' 1', ' 2', ' 67', ' 95']
['3', ' 4800', ' 1', ' 2', ' 64', ' 95']
['3', ' 4800', ' 1', ' 2', ' 59', ' 95']
['3', ' 4800', ' 1', ' 2', ' 52', ' 95']
['3', ' 5760', ' 0', ' 2', ' 71', ' 95']
['3', ' 5760', ' 0', ' 2', ' 67', ' 95']
['3', ' 5760', ' 0', ' 2', ' 64', ' 95']
['3', ' 5760', ' 0', ' 2', ' 59', ' 95']
['3', ' 5760', ' 0', ' 2', ' 52', ' 95']
['3', ' 5760', ' 1', ' 2', ' 71', ' 95']
['3', ' 5760', ' 1', ' 2', ' 67', ' 95']
['3', ' 5760', ' 1', ' 2', ' 64', ' 95']
['3', ' 5760', ' 1', ' 2', ' 59', ' 95']
['3', ' 5760', ' 1', ' 2', ' 52', ' 95']
['3', ' 6720', ' 0', ' 2', ' 71', ' 95']
['3', ' 6720', ' 0', ' 2', ' 67', ' 95']
['3', ' 6720', ' 0', ' 2', ' 64', ' 95']
['3', ' 6720', ' 0', ' 2', ' 59', ' 95']
['3', ' 6720', ' 0', ' 2', ' 52', ' 95']
['3', ' 6720', ' 1', ' 2', ' 71', ' 95']
['3', ' 6720', ' 1', ' 2', ' 67', ' 95']
['3', ' 6720', ' 1', ' 2', ' 64', ' 95']
['3', ' 6720', ' 1', ' 2', ' 59', ' 95']
['3', ' 6720', ' 1', ' 2', ' 52', ' 95']
['3', ' 7680', ' 0', ' 2', ' 71', ' 95']
['3', ' 7680', ' 0', ' 2', ' 67', ' 95']
['3', ' 7680', ' 0', ' 2', ' 64', ' 95']
['3', ' 7680', ' 0', ' 2', ' 59', ' 95']
['3', ' 7680', ' 0', ' 2', ' 52', ' 95']
['3', ' 7680', ' 1', ' 2', ' 71', ' 95']
['3', ' 7680', ' 1', ' 2', ' 67', ' 95']
['3', ' 7680', ' 1', ' 2', ' 64', ' 95']
['3', ' 7680', ' 1', ' 2', ' 59', ' 95']
['3', ' 7680', ' 1', ' 2', ' 52', ' 95']
['3', ' 8640', ' 0', ' 2', ' 71', ' 95']
['3', ' 8640', ' 0', ' 2', ' 67', ' 95']
['3', ' 8640', ' 0', ' 2', ' 64', ' 95']
['3', ' 8640', ' 0', ' 2', ' 59', ' 95']
['3', ' 8640', ' 0', ' 2', ' 52', ' 95']
['3', ' 8640', ' 1', ' 2', ' 71', ' 95']
['3', ' 8640', ' 1', ' 2', ' 67', ' 95']
['3', ' 8640', ' 1', ' 2', ' 64', ' 95']
['3', ' 8640', ' 1', ' 2', ' 59', ' 95']
['3', ' 8640', ' 1', ' 2', ' 52', ' 95']
['3', ' 9600', ' 0', ' 2', ' 71', ' 95']
['3', ' 9600', ' 0', ' 2', ' 67', ' 95']
['3', ' 9600', ' 0', ' 2', ' 64', ' 95']
['3', ' 9600', ' 0', ' 2', ' 59', ' 95']
['3', ' 9600', ' 0', ' 2', ' 52', ' 95']
['3', ' 9600', ' 1', ' 2', ' 71', ' 95']
['3', ' 9600', ' 1', ' 2', ' 67', ' 95']
['3', ' 9600', ' 1', ' 2', ' 64', ' 95']
['3', ' 9600', ' 1', ' 2', ' 59', ' 95']
['3', ' 9600', ' 1', ' 2', ' 52', ' 95']
['3', ' 10560', ' 0', ' 2', ' 71', ' 95']
['3', ' 10560', ' 0', ' 2', ' 67', ' 95']
['3', ' 10560', ' 0', ' 2', ' 64', ' 95']
['3', ' 10560', ' 0', ' 2', ' 59', ' 95']
['3', ' 10560', ' 0', ' 2', ' 52', ' 95']
['3', ' 10560', ' 1', ' 2', ' 71', ' 95']
['3', ' 10560', ' 1', ' 2', ' 67', ' 95']
['3', ' 10560', ' 1', ' 2', ' 64', ' 95']
['3', ' 10560', ' 1', ' 2', ' 59', ' 95']
['3', ' 10560', ' 1', ' 2', ' 52', ' 95']
['3', ' 11520', ' 0', ' 2', ' 71', ' 95']
['3', ' 11520', ' 0', ' 2', ' 67', ' 95']
['3', ' 11520', ' 0', ' 2', ' 64', ' 95']
['3', ' 11520', ' 0', ' 2', ' 59', ' 95']
['3', ' 11520', ' 0', ' 2', ' 52', ' 95']
['3', ' 11520', ' 1', ' 2', ' 71', ' 95']
['3', ' 11520', ' 1', ' 2', ' 67', ' 95']
['3', ' 11520', ' 1', ' 2', ' 64', ' 95']
['3', ' 11520', ' 1', ' 2', ' 59', ' 95']
['3', ' 11520', ' 1', ' 2', ' 52', ' 95']
['3', ' 12480', ' 0', ' 2', ' 71', ' 95']
['3', ' 12480', ' 0', ' 2', ' 67', ' 95']
['3', ' 12480', ' 0', ' 2', ' 64', ' 95']
['3', ' 12480', ' 0', ' 2', ' 59', ' 95']
['3', ' 12480', ' 0', ' 2', ' 52', ' 95']
['3', ' 12480', ' 1', ' 2', ' 71', ' 95']
['3', ' 12480', ' 1', ' 2', ' 67', ' 95']
['3', ' 12480', ' 1', ' 2', ' 64', ' 95']
['3', ' 12480', ' 1', ' 2', ' 59', ' 95']
['3', ' 12480', ' 1', ' 2', ' 52', ' 95']
['3', ' 13440', ' 0', ' 2', ' 71', ' 95']
['3', ' 13440', ' 0', ' 2', ' 67', ' 95']
['3', ' 13440', ' 0', ' 2', ' 64', ' 95']
['3', ' 13440', ' 0', ' 2', ' 59', ' 95']
['3', ' 13440', ' 0', ' 2', ' 52', ' 95']
['3', ' 13440', ' 1', ' 2', ' 71', ' 95']
['3', ' 13440', ' 1', ' 2', ' 67', ' 95']
['3', ' 13440', ' 1', ' 2', ' 64', ' 95']
['3', ' 13440', ' 1', ' 2', ' 59', ' 95']
['3', ' 13440', ' 1', ' 2', ' 52', ' 95']
['3', ' 14400', ' 0', ' 2', ' 71', ' 95']
['3', ' 14400', ' 0', ' 2', ' 67', ' 95']
['3', ' 14400', ' 0', ' 2', ' 64', ' 95']
['3', ' 14400', ' 0', ' 2', ' 59', ' 95']
['3', ' 14400', ' 0', ' 2', ' 52', ' 95']
['3', ' 14400', ' 1', ' 2', ' 71', ' 95']
['3', ' 14400', ' 1', ' 2', ' 67', ' 95']
['3', ' 14400', ' 1', ' 2', ' 64', ' 95']
['3', ' 14400', ' 1', ' 2', ' 59', ' 95']
['3', ' 14400', ' 1', ' 2', ' 52', ' 95']
['3', ' 15360', ' 0', ' 2', ' 71', ' 95']
['3', ' 15360', ' 0', ' 2', ' 67', ' 95']
['3', ' 15360', ' 0', ' 2', ' 64', ' 95']
['3', ' 15360', ' 0', ' 2', ' 59', ' 95']
['3', ' 15360', ' 0', ' 2', ' 52', ' 95']
['3', ' 15360', ' 1', ' 2', ' 74', ' 95']
['3', ' 15360', ' 1', ' 2', ' 67', ' 95']
['3', ' 16320', ' 0', ' 2', ' 74', ' 95']
['3', ' 16320', ' 0', ' 2', ' 67', ' 95']
['3', ' 16320', ' 1', ' 2', ' 74', ' 95']
['3', ' 16320', ' 1', ' 2', ' 67', ' 95']
['3', ' 17280', ' 0', ' 2', ' 74', ' 95']
['3', ' 17280', ' 0', ' 2', ' 67', ' 95']
['3', ' 17280', ' 1', ' 2', ' 74', ' 95']
['3', ' 17280', ' 1', ' 2', ' 67', ' 95']
['3', ' 18240', ' 0', ' 2', ' 74', ' 95']
['3', ' 18240', ' 0', ' 2', ' 67', ' 95']
['3', ' 18240', ' 1', ' 2', ' 74', ' 95']
['3', ' 18240', ' 1', ' 2', ' 67', ' 95']
['3', ' 19200', ' 0', ' 2', ' 74', ' 95']
['3', ' 19200', ' 0', ' 2', ' 67', ' 95']
['3', ' 19200', ' 1', ' 2', ' 74', ' 95']
['3', ' 19200', ' 1', ' 2', ' 67', ' 95']
['3', ' 20160', ' 0', ' 2', ' 74', ' 95']
['3', ' 20160', ' 0', ' 2', ' 67', ' 95']
['3', ' 20160', ' 1', ' 2', ' 74', ' 95']
['3', ' 20160', ' 1', ' 2', ' 67', ' 95']
['3', ' 21120', ' 0', ' 2', ' 74', ' 95']
['3', ' 21120', ' 0', ' 2', ' 67', ' 95']
['3', ' 21120', ' 1', ' 2', ' 74', ' 95']
['3', ' 21120', ' 1', ' 2', ' 67', ' 95']
['3', ' 22080', ' 0', ' 2', ' 74', ' 95']
['3', ' 22080', ' 0', ' 2', ' 67', ' 95']
['3', ' 22080', ' 1', ' 2', ' 74', ' 95']
['3', ' 22080', ' 1', ' 2', ' 67', ' 95']
['3', ' 23040', ' 0', ' 2', ' 74', ' 95']
['3', ' 23040', ' 0', ' 2', ' 67', ' 95']
['3', ' 23040', ' 1', ' 2', ' 74', ' 95']
['3', ' 23040', ' 1', ' 2', ' 67', ' 95']
['3', ' 24000', ' 0', ' 2', ' 74', ' 95']
['3', ' 24000', ' 0', ' 2', ' 67', ' 95']
['3', ' 24000', ' 1', ' 2', ' 74', ' 95']
['3', ' 24000', ' 1', ' 2', ' 67', ' 95']
['3', ' 24960', ' 0', ' 2', ' 74', ' 95']
['3', ' 24960', ' 0', ' 2', ' 67', ' 95']
['3', ' 24960', ' 1', ' 2', ' 74', ' 95']
['3', ' 24960', ' 1', ' 2', ' 67', ' 95']
['3', ' 25920', ' 0', ' 2', ' 74', ' 95']
['3', ' 25920', ' 0', ' 2', ' 67', ' 95']
['3', ' 25920', ' 1', ' 2', ' 74', ' 95']
['3', ' 25920', ' 1', ' 2', ' 67', ' 95']
['3', ' 26880', ' 0', ' 2', ' 74', ' 95']
['3', ' 26880', ' 0', ' 2', ' 67', ' 95']
['3', ' 26880', ' 1', ' 2', ' 74', ' 95']
['3', ' 26880', ' 1', ' 2', ' 67', ' 95']
['3', ' 27840', ' 0', ' 2', ' 74', ' 95']
['3', ' 27840', ' 0', ' 2', ' 67', ' 95']
['3', ' 27840', ' 1', ' 2', ' 74', ' 95']
['3', ' 27840', ' 1', ' 2', ' 67', ' 95']
['3', ' 28800', ' 0', ' 2', ' 74', ' 95']
['3', ' 28800', ' 0', ' 2', ' 67', ' 95']
['3', ' 28800', ' 1', ' 2', ' 74', ' 95']
['3', ' 28800', ' 1', ' 2', ' 67', ' 95']
['3', ' 29760', ' 0', ' 2', ' 74', ' 95']
['3', ' 29760', ' 0', ' 2', ' 67', ' 95']
['3', ' 29760', ' 1', ' 2', ' 74', ' 95']
['3', ' 29760', ' 1', ' 2', ' 67', ' 95']
['3', ' 30720', ' 0', ' 2', ' 74', ' 95']
['3', ' 30720', ' 0', ' 2', ' 67', ' 95']
['3', ' 30720', ' 1', ' 2', ' 79', ' 95']
['3', ' 30720', ' 1', ' 2', ' 59', ' 95']
['3', ' 30720', ' 1', ' 2', ' 67', ' 95']
['3', ' 30792', ' 0', ' 2', ' 59', ' 95']
['3', ' 31680', ' 0', ' 2', ' 79', ' 95']
['3', ' 31680', ' 0', ' 2', ' 67', ' 95']
['3', ' 31680', ' 1', ' 2', ' 79', ' 95']
['3', ' 31680', ' 1', ' 2', ' 59', ' 95']
['3', ' 31680', ' 1', ' 2', ' 67', ' 95']
['3', ' 31752', ' 0', ' 2', ' 59', ' 95']
['3', ' 32640', ' 0', ' 2', ' 79', ' 95']
['3', ' 32640', ' 0', ' 2', ' 67', ' 95']
['3', ' 32640', ' 1', ' 2', ' 79', ' 95']
['3', ' 32640', ' 1', ' 2', ' 59', ' 95']
['3', ' 32640', ' 1', ' 2', ' 67', ' 95']
['3', ' 32712', ' 0', ' 2', ' 59', ' 95']
['3', ' 33600', ' 0', ' 2', ' 79', ' 95']
['3', ' 33600', ' 0', ' 2', ' 67', ' 95']
['3', ' 33600', ' 1', ' 2', ' 79', ' 95']
['3', ' 33600', ' 1', ' 2', ' 59', ' 95']
['3', ' 33600', ' 1', ' 2', ' 67', ' 95']
['3', ' 33672', ' 0', ' 2', ' 59', ' 95']
['3', ' 34560', ' 0', ' 2', ' 79', ' 95']
['3', ' 34560', ' 0', ' 2', ' 67', ' 95']
['3', ' 34560', ' 1', ' 2', ' 79', ' 95']
['3', ' 34560', ' 1', ' 2', ' 59', ' 95']
['3', ' 34560', ' 1', ' 2', ' 67', ' 95']
['3', ' 34632', ' 0', ' 2', ' 59', ' 95']
['3', ' 35520', ' 0', ' 2', ' 79', ' 95']
['3', ' 35520', ' 0', ' 2', ' 67', ' 95']
['3', ' 35520', ' 1', ' 2', ' 79', ' 95']
['3', ' 35520', ' 1', ' 2', ' 59', ' 95']
['3', ' 35520', ' 1', ' 2', ' 67', ' 95']
['3', ' 35592', ' 0', ' 2', ' 59', ' 95']
['3', ' 36480', ' 0', ' 2', ' 79', ' 95']
['3', ' 36480', ' 0', ' 2', ' 67', ' 95']
['3', ' 36480', ' 1', ' 2', ' 79', ' 95']
['3', ' 36480', ' 1', ' 2', ' 59', ' 95']
['3', ' 36480', ' 1', ' 2', ' 67', ' 95']
['3', ' 36552', ' 0', ' 2', ' 59', ' 95']
['3', ' 37440', ' 0', ' 2', ' 79', ' 95']
['3', ' 37440', ' 0', ' 2', ' 67', ' 95']
['3', ' 37440', ' 1', ' 2', ' 79', ' 95']
['3', ' 37440', ' 1', ' 2', ' 59', ' 95']
['3', ' 37440', ' 1', ' 2', ' 67', ' 95']
['3', ' 37512', ' 0', ' 2', ' 59', ' 95']
['3', ' 38400', ' 0', ' 2', ' 79', ' 95']
['3', ' 38400', ' 0', ' 2', ' 67', ' 95']
['3', ' 38400', ' 1', ' 2', ' 79', ' 95']
['3', ' 38400', ' 1', ' 2', ' 59', ' 95']
['3', ' 38400', ' 1', ' 2', ' 67', ' 95']
['3', ' 38472', ' 0', ' 2', ' 59', ' 95']
['3', ' 39360', ' 0', ' 2', ' 79', ' 95']
['3', ' 39360', ' 0', ' 2', ' 67', ' 95']
['3', ' 39360', ' 1', ' 2', ' 79', ' 95']
['3', ' 39360', ' 1', ' 2', ' 59', ' 95']
['3', ' 39360', ' 1', ' 2', ' 67', ' 95']
['3', ' 39432', ' 0', ' 2', ' 59', ' 95']
['3', ' 40320', ' 0', ' 2', ' 79', ' 95']
['3', ' 40320', ' 0', ' 2', ' 67', ' 95']
['3', ' 40320', ' 1', ' 2', ' 79', ' 95']
['3', ' 40320', ' 1', ' 2', ' 59', ' 95']
['3', ' 40320', ' 1', ' 2', ' 67', ' 95']
['3', ' 40392', ' 0', ' 2', ' 59', ' 95']
['3', ' 41280', ' 0', ' 2', ' 79', ' 95']
['3', ' 41280', ' 0', ' 2', ' 67', ' 95']
['3', ' 41280', ' 1', ' 2', ' 79', ' 95']
['3', ' 41280', ' 1', ' 2', ' 59', ' 95']
['3', ' 41280', ' 1', ' 2', ' 67', ' 95']
['3', ' 41352', ' 0', ' 2', ' 59', ' 95']
['3', ' 42240', ' 0', ' 2', ' 79', ' 95']
['3', ' 42240', ' 0', ' 2', ' 67', ' 95']
['3', ' 42240', ' 1', ' 2', ' 79', ' 95']
['3', ' 42240', ' 1', ' 2', ' 59', ' 95']
['3', ' 42240', ' 1', ' 2', ' 67', ' 95']
['3', ' 42312', ' 0', ' 2', ' 59', ' 95']
['3', ' 43200', ' 0', ' 2', ' 79', ' 95']
['3', ' 43200', ' 0', ' 2', ' 67', ' 95']
['3', ' 43200', ' 1', ' 2', ' 79', ' 95']
['3', ' 43200', ' 1', ' 2', ' 59', ' 95']
['3', ' 43200', ' 1', ' 2', ' 67', ' 95']
['3', ' 43272', ' 0', ' 2', ' 59', ' 95']
['3', ' 44160', ' 0', ' 2', ' 79', ' 95']
['3', ' 44160', ' 0', ' 2', ' 67', ' 95']
['3', ' 44160', ' 1', ' 2', ' 79', ' 95']
['3', ' 44160', ' 1', ' 2', ' 59', ' 95']
['3', ' 44160', ' 1', ' 2', ' 67', ' 95']
['3', ' 44232', ' 0', ' 2', ' 59', ' 95']
['3', ' 45120', ' 0', ' 2', ' 79', ' 95']
['3', ' 45120', ' 0', ' 2', ' 67', ' 95']
['3', ' 45120', ' 1', ' 2', ' 79', ' 95']
['3', ' 45120', ' 1', ' 2', ' 59', ' 95']
['3', ' 45120', ' 1', ' 2', ' 67', ' 95']
['3', ' 45192', ' 0', ' 2', ' 59', ' 95']
['3', ' 46080', ' 0', ' 2', ' 79', ' 95']
['3', ' 46080', ' 0', ' 2', ' 67', ' 95']
['3', ' 46080', ' 1', ' 3', ' 79', ' 95']
['3', ' 46080', ' 1', ' 2', ' 59', ' 95']
['3', ' 46080', ' 1', ' 3', ' 67', ' 95']
['3', ' 46152', ' 0', ' 2', ' 59', ' 95']
['3', ' 47040', ' 0', ' 3', ' 79', ' 95']
['3', ' 47040', ' 0', ' 3', ' 67', ' 95']
['3', ' 108480', ' 1', ' 3', ' 76', ' 95']
['3', ' 108480', ' 1', ' 3', ' 71', ' 95']
['3', ' 108480', ' 1', ' 3', ' 67', ' 95']
['3', ' 109440', ' 0', ' 3', ' 76', ' 95']
['3', ' 109440', ' 0', ' 3', ' 71', ' 95']
['3', ' 109440', ' 0', ' 3', ' 67', ' 95']
['3', ' 113920', ' 1', ' 2', ' 71', ' 95']
['3', ' 113920', ' 1', ' 2', ' 67', ' 95']
['3', ' 114240', ' 0', ' 2', ' 71', ' 95']
['3', ' 114240', ' 0', ' 2', ' 67', ' 95']
['3', ' 114240', ' 1', ' 3', ' 69', ' 95']
['3', ' 114240', ' 1', ' 3', ' 66', ' 95']
['3', ' 115200', ' 0', ' 3', ' 69', ' 95']
['3', ' 115200', ' 0', ' 3', ' 66', ' 95']
['3', ' 116160', ' 1', ' 3', ' 76', ' 95']
['3', ' 116160', ' 1', ' 3', ' 71', ' 95']
['3', ' 116160', ' 1', ' 3', ' 67', ' 95']
['3', ' 117120', ' 0', ' 3', ' 76', ' 95']
['3', ' 117120', ' 0', ' 3', ' 71', ' 95']
['3', ' 117120', ' 0', ' 3', ' 67', ' 95']
['3', ' 121600', ' 1', ' 2', ' 76', ' 95']
['3', ' 121600', ' 1', ' 2', ' 71', ' 95']
['3', ' 121600', ' 1', ' 2', ' 67', ' 95']
['3', ' 121920', ' 0', ' 2', ' 76', ' 95']
['3', ' 121920', ' 0', ' 2', ' 71', ' 95']
['3', ' 121920', ' 0', ' 2', ' 67', ' 95']
['3', ' 121920', ' 1', ' 2', ' 74', ' 95']
['3', ' 121920', ' 1', ' 2', ' 69', ' 95']
['3', ' 121920', ' 1', ' 2', ' 66', ' 95']
['3', ' 122880', ' 0', ' 2', ' 74', ' 95']
['3', ' 122880', ' 0', ' 2', ' 69', ' 95']
['3', ' 122880', ' 0', ' 2', ' 66', ' 95']
['3', ' 123840', ' 1', ' 3', ' 76', ' 95']
['3', ' 123840', ' 1', ' 3', ' 71', ' 95']
['3', ' 123840', ' 1', ' 3', ' 67', ' 95']
['3', ' 124800', ' 0', ' 3', ' 76', ' 95']
['3', ' 124800', ' 0', ' 3', ' 71', ' 95']
['3', ' 124800', ' 0', ' 3', ' 67', ' 95']
['3', ' 129280', ' 1', ' 2', ' 76', ' 95']
['3', ' 129280', ' 1', ' 2', ' 71', ' 95']
['3', ' 129280', ' 1', ' 2', ' 67', ' 95']
['3', ' 129600', ' 0', ' 2', ' 76', ' 95']
['3', ' 129600', ' 0', ' 2', ' 71', ' 95']
['3', ' 129600', ' 0', ' 2', ' 67', ' 95']
['3', ' 129600', ' 1', ' 2', ' 74', ' 95']
['3', ' 129600', ' 1', ' 2', ' 69', ' 95']
['3', ' 129600', ' 1', ' 2', ' 66', ' 95']
['3', ' 130560', ' 0', ' 2', ' 74', ' 95']
