['2', ' 0', ' 3', ' 0', ' 101']
['5', ' 125372', ' 1', ' 3', ' 63', ' 100']
['5', ' 125400', ' 1', ' 3', ' 77', ' 0']
['5', ' 125400', ' 1', ' 3', ' 65', ' 0']
['5', ' 125428', ' 1', ' 3', ' 75', ' 100']
['5', ' 125492', ' 1', ' 3', ' 63', ' 0']
['5', ' 125514', ' 1', ' 3', ' 65', ' 100']
['5', ' 125520', ' 1', ' 3', ' 77', ' 100']
['5', ' 125548', ' 1', ' 3', ' 75', ' 0']
['5', ' 126474', ' 1', ' 3', ' 65', ' 0']
['5', ' 126480', ' 1', ' 3', ' 77', ' 0']
['5', ' 126494', ' 1', ' 3', ' 77', ' 100']
['5', ' 126494', ' 1', ' 3', ' 65', ' 100']
['5', ' 126614', ' 1', ' 3', ' 65', ' 0']
['5', ' 126614', ' 1', ' 3', ' 77', ' 0']
['5', ' 126614', ' 1', ' 3', ' 75', ' 100']
['5', ' 126614', ' 1', ' 3', ' 63', ' 100']
['5', ' 126708', ' 1', ' 3', ' 72', ' 100']
['5', ' 126708', ' 1', ' 3', ' 60', ' 100']
['5', ' 126734', ' 1', ' 3', ' 63', ' 0']
['5', ' 126734', ' 1', ' 3', ' 75', ' 0']
['5', ' 126828', ' 1', ' 3', ' 72', ' 0']
['5', ' 126828', ' 1', ' 3', ' 60', ' 0']
['5', ' 126840', ' 1', ' 3', ' 70', ' 100']
['5', ' 126840', ' 1', ' 3', ' 58', ' 100']
['5', ' 127080', ' 1', ' 3', ' 58', ' 0']
['5', ' 127080', ' 1', ' 3', ' 70', ' 0']
['5', ' 127092', ' 1', ' 3', ' 67', ' 100']
['5', ' 127092', ' 1', ' 3', ' 55', ' 100']
['5', ' 127182', ' 1', ' 3', ' 70', ' 100']
['5', ' 127182', ' 1', ' 3', ' 58', ' 100']
['5', ' 127212', ' 1', ' 3', ' 55', ' 0']
['5', ' 127212', ' 1', ' 3', ' 67', ' 0']
['5', ' 127422', ' 1', ' 3', ' 70', ' 0']
['5', ' 127422', ' 1', ' 3', ' 58', ' 0']
['5', ' 127440', ' 1', ' 3', ' 67', ' 100']
['5', ' 127440', ' 1', ' 3', ' 55', ' 100']
['5', ' 127560', ' 1', ' 3', ' 55', ' 0']
['5', ' 127560', ' 1', ' 3', ' 67', ' 0']
['5', ' 127560', ' 1', ' 3', ' 70', ' 100']
['5', ' 127560', ' 1', ' 3', ' 58', ' 100']
['5', ' 127800', ' 1', ' 3', ' 58', ' 0']
['5', ' 127800', ' 1', ' 3', ' 70', ' 0']
['5', ' 127812', ' 1', ' 3', ' 67', ' 100']
['5', ' 127812', ' 1', ' 3', ' 55', ' 100']
['5', ' 127920', ' 1', ' 3', ' 65', ' 100']
['5', ' 127920', ' 1', ' 3', ' 53', ' 100']
['5', ' 127932', ' 1', ' 3', ' 55', ' 0']
['5', ' 127932', ' 1', ' 3', ' 67', ' 0']
['5', ' 128880', ' 1', ' 3', ' 65', ' 0']
['5', ' 128880', ' 1', ' 3', ' 53', ' 0']
['5', ' 129840', ' 1', ' 3', ' 48', ' 100']
['5', ' 134160', ' 1', ' 3', ' 84', ' 100']
['5', ' 134400', ' 1', ' 3', ' 84', ' 0']
['5', ' 134400', ' 1', ' 3', ' 82', ' 100']
['5', ' 134640', ' 1', ' 3', ' 82', ' 0']
['5', ' 134640', ' 1', ' 3', ' 79', ' 100']
['5', ' 134880', ' 1', ' 3', ' 79', ' 0']
['5', ' 134880', ' 1', ' 3', ' 48', ' 0']
['5', ' 134880', ' 1', ' 3', ' 48', ' 100']
['5', ' 134880', ' 1', ' 3', ' 82', ' 100']
['5', ' 135120', ' 1', ' 3', ' 82', ' 0']
['5', ' 135120', ' 1', ' 3', ' 48', ' 0']
['5', ' 135120', ' 1', ' 3', ' 48', ' 100']
['5', ' 135120', ' 1', ' 3', ' 79', ' 100']
['5', ' 135360', ' 1', ' 3', ' 79', ' 0']
['5', ' 135360', ' 1', ' 3', ' 48', ' 0']
['5', ' 135360', ' 1', ' 3', ' 48', ' 100']
['5', ' 135360', ' 1', ' 3', ' 77', ' 100']
['5', ' 135600', ' 1', ' 3', ' 77', ' 0']
['5', ' 135600', ' 1', ' 3', ' 48', ' 0']
['5', ' 135600', ' 1', ' 3', ' 48', ' 100']
['5', ' 135600', ' 1', ' 3', ' 76', ' 100']
['5', ' 135840', ' 1', ' 3', ' 76', ' 0']
['5', ' 135840', ' 1', ' 3', ' 48', ' 0']
['5', ' 135840', ' 1', ' 3', ' 48', ' 100']
['5', ' 135840', ' 1', ' 3', ' 77', ' 100']
['5', ' 138480', ' 1', ' 3', ' 77', ' 0']
['5', ' 138480', ' 1', ' 3', ' 48', ' 0']
['5', ' 138480', ' 1', ' 3', ' 76', ' 100']
['5', ' 138720', ' 1', ' 3', ' 76', ' 0']
['5', ' 138720', ' 1', ' 3', ' 82', ' 100']
['5', ' 138720', ' 1', ' 3', ' 48', ' 100']
['5', ' 138960', ' 1', ' 3', ' 82', ' 0']
['5', ' 138960', ' 1', ' 3', ' 81', ' 100']
['5', ' 139200', ' 1', ' 3', ' 81', ' 0']
['5', ' 139200', ' 1', ' 3', ' 77', ' 100']
['5', ' 139440', ' 1', ' 3', ' 77', ' 0']
['5', ' 139440', ' 1', ' 3', ' 48', ' 0']
['5', ' 139440', ' 1', ' 3', ' 81', ' 100']
['5', ' 139440', ' 1', ' 3', ' 48', ' 100']
['5', ' 139680', ' 1', ' 3', ' 81', ' 0']
['5', ' 139680', ' 1', ' 3', ' 79', ' 100']
['5', ' 139920', ' 1', ' 3', ' 79', ' 0']
['5', ' 139920', ' 1', ' 3', ' 48', ' 0']
['5', ' 139920', ' 1', ' 3', ' 48', ' 100']
['5', ' 139920', ' 1', ' 3', ' 76', ' 100']
['5', ' 140160', ' 1', ' 3', ' 76', ' 0']
['5', ' 140160', ' 1', ' 3', ' 48', ' 0']
['5', ' 140160', ' 1', ' 3', ' 48', ' 100']
['5', ' 140160', ' 1', ' 3', ' 79', ' 100']
['5', ' 140400', ' 1', ' 3', ' 79', ' 0']
['5', ' 140400', ' 1', ' 3', ' 48', ' 0']
['5', ' 140400', ' 1', ' 3', ' 48', ' 100']
['5', ' 140400', ' 1', ' 3', ' 77', ' 100']
['5', ' 140640', ' 1', ' 3', ' 77', ' 0']
['5', ' 140640', ' 1', ' 3', ' 48', ' 0']
['5', ' 140640', ' 1', ' 3', ' 48', ' 100']
['5', ' 140640', ' 1', ' 3', ' 76', ' 100']
['5', ' 140880', ' 1', ' 3', ' 76', ' 0']
['5', ' 140880', ' 1', ' 3', ' 48', ' 0']
['5', ' 140880', ' 1', ' 3', ' 48', ' 100']
['5', ' 140880', ' 1', ' 3', ' 74', ' 100']
['5', ' 141840', ' 1', ' 3', ' 74', ' 0']
['5', ' 143280', ' 1', ' 3', ' 48', ' 0']
['6', ' 0', ' 3', ' 9', ' 0']
['6', ' 0', ' 2', ' 9', ' 7', ' 85']
['6', ' 0', ' 2', ' 9', ' 10', ' 100']
['6', ' 0', ' 2', ' 9', ' 91', ' 100']
['6', ' 0', ' 2', ' 9', ' 93', ' 0']
['6', ' 0', ' 2', ' 9', ' 123', ' 0']
['6', ' 7680', ' 1', ' 9', ' 63', ' 100']
['6', ' 7680', ' 1', ' 9', ' 60', ' 100']
['6', ' 7800', ' 1', ' 9', ' 60', ' 0']
['6', ' 7800', ' 1', ' 9', ' 64', ' 100']
['6', ' 7800', ' 1', ' 9', ' 60', ' 100']
['6', ' 7840', ' 1', ' 9', ' 60', ' 0']
['6', ' 7840', ' 1', ' 9', ' 60', ' 100']
['6', ' 7860', ' 1', ' 9', ' 63', ' 0']
['6', ' 7880', ' 1', ' 9', ' 60', ' 0']
['6', ' 7880', ' 1', ' 9', ' 60', ' 100']
['6', ' 7920', ' 1', ' 9', ' 60', ' 0']
['6', ' 7920', ' 1', ' 9', ' 60', ' 100']
['6', ' 7980', ' 1', ' 9', ' 60', ' 0']
['6', ' 7980', ' 1', ' 9', ' 64', ' 0']
['6', ' 7980', ' 1', ' 9', ' 60', ' 100']
['6', ' 8040', ' 1', ' 9', ' 60', ' 0']
['6', ' 8040', ' 1', ' 9', ' 64', ' 100']
['6', ' 8040', ' 1', ' 9', ' 60', ' 100']
['6', ' 8160', ' 1', ' 9', ' 60', ' 0']
['6', ' 8160', ' 1', ' 9', ' 64', ' 0']
['6', ' 8160', ' 1', ' 9', ' 62', ' 100']
['6', ' 8160', ' 1', ' 9', ' 63', ' 100']
['6', ' 8160', ' 1', ' 9', ' 60', ' 100']
['6', ' 8280', ' 1', ' 9', ' 60', ' 0']
['6', ' 8280', ' 1', ' 9', ' 62', ' 0']
['6', ' 8280', ' 1', ' 9', ' 60', ' 100']
['6', ' 8338', ' 1', ' 9', ' 60', ' 0']
['6', ' 8340', ' 1', ' 9', ' 60', ' 100']
['6', ' 8398', ' 1', ' 9', ' 60', ' 0']
['6', ' 8400', ' 1', ' 9', ' 63', ' 0']
['6', ' 8400', ' 1', ' 9', ' 62', ' 100']
['6', ' 8400', ' 1', ' 9', ' 60', ' 100']
['6', ' 8520', ' 1', ' 9', ' 60', ' 0']
['6', ' 8520', ' 1', ' 9', ' 62', ' 0']
['6', ' 8520', ' 1', ' 9', ' 60', ' 100']
['6', ' 8578', ' 1', ' 9', ' 60', ' 0']
['6', ' 8580', ' 1', ' 9', ' 60', ' 100']
['6', ' 8638', ' 1', ' 9', ' 60', ' 0']
['6', ' 8640', ' 1', ' 9', ' 64', ' 100']
['6', ' 8640', ' 1', ' 9', ' 60', ' 100']
['6', ' 8760', ' 1', ' 9', ' 60', ' 0']
['6', ' 8760', ' 1', ' 9', ' 64', ' 0']
['6', ' 8760', ' 1', ' 9', ' 60', ' 100']
['6', ' 8880', ' 1', ' 9', ' 60', ' 0']
['6', ' 8880', ' 1', ' 9', ' 63', ' 100']
['6', ' 8880', ' 1', ' 9', ' 60', ' 100']
['6', ' 9000', ' 1', ' 9', ' 60', ' 0']
['6', ' 9000', ' 1', ' 9', ' 60', ' 100']
['6', ' 9120', ' 1', ' 9', ' 60', ' 0']
['6', ' 9120', ' 1', ' 9', ' 63', ' 0']
['6', ' 9120', ' 1', ' 9', ' 62', ' 100']
['6', ' 9120', ' 1', ' 9', ' 63', ' 100']
['6', ' 9120', ' 1', ' 9', ' 60', ' 100']
['6', ' 9240', ' 1', ' 9', ' 60', ' 0']
['6', ' 9240', ' 1', ' 9', ' 62', ' 0']
['6', ' 9240', ' 1', ' 9', ' 60', ' 100']
['6', ' 9298', ' 1', ' 9', ' 60', ' 0']
['6', ' 9300', ' 1', ' 9', ' 60', ' 100']
['6', ' 9358', ' 1', ' 9', ' 60', ' 0']
['6', ' 9360', ' 1', ' 9', ' 63', ' 0']
['6', ' 9360', ' 1', ' 9', ' 62', ' 100']
['6', ' 9360', ' 1', ' 9', ' 60', ' 100']
['6', ' 9480', ' 1', ' 9', ' 60', ' 0']
['6', ' 9480', ' 1', ' 9', ' 62', ' 0']
['6', ' 9480', ' 1', ' 9', ' 60', ' 100']
['6', ' 9538', ' 1', ' 9', ' 60', ' 0']
['6', ' 9540', ' 1', ' 9', ' 60', ' 100']
['6', ' 9598', ' 1', ' 9', ' 60', ' 0']
['6', ' 9600', ' 1', ' 9', ' 64', ' 100']
['6', ' 9600', ' 1', ' 9', ' 60', ' 100']
['6', ' 9720', ' 1', ' 9', ' 60', ' 0']
['6', ' 9720', ' 1', ' 9', ' 64', ' 0']
['6', ' 9720', ' 1', ' 9', ' 60', ' 100']
['6', ' 9840', ' 1', ' 9', ' 60', ' 0']
['6', ' 9840', ' 1', ' 9', ' 63', ' 100']
['6', ' 9840', ' 1', ' 9', ' 60', ' 100']
['6', ' 9960', ' 1', ' 9', ' 60', ' 0']
['6', ' 9960', ' 1', ' 9', ' 60', ' 100']
['6', ' 10080', ' 1', ' 9', ' 60', ' 0']
['6', ' 10080', ' 1', ' 9', ' 63', ' 0']
['6', ' 10080', ' 1', ' 9', ' 62', ' 100']
['6', ' 10080', ' 1', ' 9', ' 63', ' 100']
['6', ' 10080', ' 1', ' 9', ' 60', ' 100']
['6', ' 10200', ' 1', ' 9', ' 60', ' 0']
['6', ' 10200', ' 1', ' 9', ' 62', ' 0']
['6', ' 10200', ' 1', ' 9', ' 60', ' 100']
['6', ' 10258', ' 1', ' 9', ' 60', ' 0']
['6', ' 10260', ' 1', ' 9', ' 60', ' 100']
['6', ' 10318', ' 1', ' 9', ' 60', ' 0']
['6', ' 10320', ' 1', ' 9', ' 63', ' 0']
['6', ' 10320', ' 1', ' 9', ' 62', ' 100']
['6', ' 10320', ' 1', ' 9', ' 60', ' 100']
['6', ' 10440', ' 1', ' 9', ' 60', ' 0']
['6', ' 10440', ' 1', ' 9', ' 62', ' 0']
['6', ' 10440', ' 1', ' 9', ' 60', ' 100']
['6', ' 10498', ' 1', ' 9', ' 60', ' 0']
['6', ' 10500', ' 1', ' 9', ' 60', ' 100']
['6', ' 10558', ' 1', ' 9', ' 60', ' 0']
['6', ' 10560', ' 1', ' 9', ' 64', ' 100']
['6', ' 10560', ' 1', ' 9', ' 60', ' 100']
['6', ' 10680', ' 1', ' 9', ' 60', ' 0']
['6', ' 10680', ' 1', ' 9', ' 64', ' 0']
['6', ' 10680', ' 1', ' 9', ' 60', ' 100']
['6', ' 10800', ' 1', ' 9', ' 60', ' 0']
['6', ' 10800', ' 1', ' 9', ' 63', ' 100']
['6', ' 10800', ' 1', ' 9', ' 60', ' 100']
['6', ' 10920', ' 1', ' 9', ' 60', ' 0']
['6', ' 10920', ' 1', ' 9', ' 64', ' 100']
['6', ' 10920', ' 1', ' 9', ' 60', ' 100']
['6', ' 10980', ' 1', ' 9', ' 64', ' 0']
['6', ' 10980', ' 1', ' 9', ' 61', ' 100']
['6', ' 11040', ' 1', ' 9', ' 61', ' 0']
['6', ' 11040', ' 1', ' 9', ' 60', ' 0']
['6', ' 11040', ' 1', ' 9', ' 63', ' 0']
['6', ' 11040', ' 1', ' 9', ' 62', ' 100']
['6', ' 11040', ' 1', ' 9', ' 63', ' 100']
['6', ' 11040', ' 1', ' 9', ' 60', ' 100']
['6', ' 11160', ' 1', ' 9', ' 60', ' 0']
['6', ' 11160', ' 1', ' 9', ' 62', ' 0']
['6', ' 11160', ' 1', ' 9', ' 60', ' 100']
['6', ' 11218', ' 1', ' 9', ' 60', ' 0']
['6', ' 11220', ' 1', ' 9', ' 60', ' 100']
['6', ' 11278', ' 1', ' 9', ' 60', ' 0']
['6', ' 11280', ' 1', ' 9', ' 63', ' 0']
['6', ' 11280', ' 1', ' 9', ' 62', ' 100']
['6', ' 11280', ' 1', ' 9', ' 60', ' 100']
['6', ' 11400', ' 1', ' 9', ' 60', ' 0']
['6', ' 11400', ' 1', ' 9', ' 62', ' 0']
['6', ' 11400', ' 1', ' 9', ' 60', ' 100']
['6', ' 11458', ' 1', ' 9', ' 60', ' 0']
['6', ' 11460', ' 1', ' 9', ' 60', ' 100']
['6', ' 11518', ' 1', ' 9', ' 60', ' 0']
['6', ' 11520', ' 1', ' 9', ' 64', ' 100']
['6', ' 11520', ' 1', ' 9', ' 60', ' 100']
['6', ' 11640', ' 1', ' 9', ' 60', ' 0']
['6', ' 11640', ' 1', ' 9', ' 64', ' 0']
['6', ' 11640', ' 1', ' 9', ' 60', ' 100']
['6', ' 11760', ' 1', ' 9', ' 60', ' 0']
['6', ' 11760', ' 1', ' 9', ' 63', ' 100']
['6', ' 11760', ' 1', ' 9', ' 60', ' 100']
['6', ' 11880', ' 1', ' 9', ' 60', ' 0']
['6', ' 11880', ' 1', ' 9', ' 64', ' 100']
['6', ' 11880', ' 1', ' 9', ' 60', ' 100']
['6', ' 11940', ' 1', ' 9', ' 64', ' 0']
['6', ' 11940', ' 1', ' 9', ' 61', ' 100']
['6', ' 12000', ' 1', ' 9', ' 61', ' 0']
['6', ' 12000', ' 1', ' 9', ' 60', ' 0']
['6', ' 12000', ' 1', ' 9', ' 63', ' 0']
['6', ' 12000', ' 1', ' 9', ' 62', ' 100']
['6', ' 12000', ' 1', ' 9', ' 63', ' 100']
['6', ' 12000', ' 1', ' 9', ' 60', ' 100']
['6', ' 12120', ' 1', ' 9', ' 60', ' 0']
['6', ' 12120', ' 1', ' 9', ' 62', ' 0']
['6', ' 12120', ' 1', ' 9', ' 60', ' 100']
['6', ' 12178', ' 1', ' 9', ' 60', ' 0']
['6', ' 12180', ' 1', ' 9', ' 60', ' 100']
['6', ' 12238', ' 1', ' 9', ' 60', ' 0']
['6', ' 12240', ' 1', ' 9', ' 63', ' 0']
['6', ' 12240', ' 1', ' 9', ' 62', ' 100']
['6', ' 12240', ' 1', ' 9', ' 60', ' 100']
['6', ' 12360', ' 1', ' 9', ' 60', ' 0']
['6', ' 12360', ' 1', ' 9', ' 62', ' 0']
['6', ' 12360', ' 1', ' 9', ' 60', ' 100']
['6', ' 12418', ' 1', ' 9', ' 60', ' 0']
['6', ' 12420', ' 1', ' 9', ' 60', ' 100']
['6', ' 12478', ' 1', ' 9', ' 60', ' 0']
['6', ' 12480', ' 1', ' 9', ' 64', ' 100']
['6', ' 12480', ' 1', ' 9', ' 60', ' 100']
['6', ' 12600', ' 1', ' 9', ' 60', ' 0']
['6', ' 12600', ' 1', ' 9', ' 64', ' 0']
['6', ' 12600', ' 1', ' 9', ' 60', ' 100']
['6', ' 12720', ' 1', ' 9', ' 60', ' 0']
['6', ' 12720', ' 1', ' 9', ' 63', ' 100']
['6', ' 12720', ' 1', ' 9', ' 60', ' 100']
['6', ' 12840', ' 1', ' 9', ' 60', ' 0']
['6', ' 12840', ' 1', ' 9', ' 60', ' 100']
['6', ' 12960', ' 1', ' 9', ' 60', ' 0']
['6', ' 12960', ' 1', ' 9', ' 63', ' 0']
['6', ' 12960', ' 1', ' 9', ' 62', ' 100']
['6', ' 12960', ' 1', ' 9', ' 63', ' 100']
['6', ' 12960', ' 1', ' 9', ' 60', ' 100']
['6', ' 13080', ' 1', ' 9', ' 60', ' 0']
['6', ' 13080', ' 1', ' 9', ' 62', ' 0']
['6', ' 13080', ' 1', ' 9', ' 60', ' 100']
['6', ' 13138', ' 1', ' 9', ' 60', ' 0']
['6', ' 13140', ' 1', ' 9', ' 60', ' 100']
['6', ' 13198', ' 1', ' 9', ' 60', ' 0']
['6', ' 13200', ' 1', ' 9', ' 63', ' 0']
['6', ' 13200', ' 1', ' 9', ' 62', ' 100']
['6', ' 13200', ' 1', ' 9', ' 60', ' 100']
['6', ' 13320', ' 1', ' 9', ' 60', ' 0']
['6', ' 13320', ' 1', ' 9', ' 62', ' 0']
['6', ' 13320', ' 1', ' 9', ' 60', ' 100']
['6', ' 13378', ' 1', ' 9', ' 60', ' 0']
['6', ' 13380', ' 1', ' 9', ' 60', ' 100']
['6', ' 13438', ' 1', ' 9', ' 60', ' 0']
['6', ' 13440', ' 1', ' 9', ' 64', ' 100']
['6', ' 13440', ' 1', ' 9', ' 60', ' 100']
['6', ' 13560', ' 1', ' 9', ' 60', ' 0']
['6', ' 13560', ' 1', ' 9', ' 64', ' 0']
['6', ' 13560', ' 1', ' 9', ' 60', ' 100']
['6', ' 13680', ' 1', ' 9', ' 60', ' 0']
['6', ' 13680', ' 1', ' 9', ' 63', ' 100']
['6', ' 13680', ' 1', ' 9', ' 60', ' 100']
['6', ' 13800', ' 1', ' 9', ' 60', ' 0']
['6', ' 13800', ' 1', ' 9', ' 60', ' 100']
['6', ' 13920', ' 1', ' 9', ' 60', ' 0']
['6', ' 13920', ' 1', ' 9', ' 63', ' 0']
['6', ' 13920', ' 1', ' 9', ' 62', ' 100']
['6', ' 13920', ' 1', ' 9', ' 63', ' 100']
['6', ' 13920', ' 1', ' 9', ' 60', ' 100']
['6', ' 14040', ' 1', ' 9', ' 60', ' 0']
['6', ' 14040', ' 1', ' 9', ' 62', ' 0']
['6', ' 14040', ' 1', ' 9', ' 60', ' 100']
['6', ' 14098', ' 1', ' 9', ' 60', ' 0']
['6', ' 14100', ' 1', ' 9', ' 60', ' 100']
['6', ' 14158', ' 1', ' 9', ' 60', ' 0']
['6', ' 14160', ' 1', ' 9', ' 63', ' 0']
['6', ' 14160', ' 1', ' 9', ' 62', ' 100']
['6', ' 14160', ' 1', ' 9', ' 60', ' 100']
['6', ' 14280', ' 1', ' 9', ' 60', ' 0']
['6', ' 14280', ' 1', ' 9', ' 62', ' 0']
['6', ' 14280', ' 1', ' 9', ' 60', ' 100']
['6', ' 14338', ' 1', ' 9', ' 60', ' 0']
['6', ' 14340', ' 1', ' 9', ' 60', ' 100']
['6', ' 14398', ' 1', ' 9', ' 60', ' 0']
['6', ' 14400', ' 1', ' 9', ' 64', ' 100']
['6', ' 14400', ' 1', ' 9', ' 60', ' 100']
['6', ' 14520', ' 1', ' 9', ' 60', ' 0']
['6', ' 14520', ' 1', ' 9', ' 64', ' 0']
['6', ' 14520', ' 1', ' 9', ' 60', ' 100']
['6', ' 14640', ' 1', ' 9', ' 60', ' 0']
['6', ' 14640', ' 1', ' 9', ' 63', ' 100']
['6', ' 14640', ' 1', ' 9', ' 60', ' 100']
['6', ' 14760', ' 1', ' 9', ' 60', ' 0']
['6', ' 14760', ' 1', ' 9', ' 64', ' 100']
['6', ' 14760', ' 1', ' 9', ' 60', ' 100']
['6', ' 14820', ' 1', ' 9', ' 64', ' 0']
['6', ' 14820', ' 1', ' 9', ' 61', ' 100']
['6', ' 14880', ' 1', ' 9', ' 61', ' 0']
['6', ' 14880', ' 1', ' 9', ' 60', ' 0']
['6', ' 14880', ' 1', ' 9', ' 63', ' 0']
['6', ' 14880', ' 1', ' 9', ' 62', ' 100']
['6', ' 14880', ' 1', ' 9', ' 63', ' 100']
['6', ' 14880', ' 1', ' 9', ' 60', ' 100']
['6', ' 15000', ' 1', ' 9', ' 60', ' 0']
['6', ' 15000', ' 1', ' 9', ' 62', ' 0']
['6', ' 15000', ' 1', ' 9', ' 60', ' 100']
['6', ' 15058', ' 1', ' 9', ' 60', ' 0']
['6', ' 15060', ' 1', ' 9', ' 60', ' 100']
['6', ' 15118', ' 1', ' 9', ' 60', ' 0']
['6', ' 15120', ' 1', ' 9', ' 63', ' 0']
['6', ' 15120', ' 1', ' 9', ' 62', ' 100']
['6', ' 15120', ' 1', ' 9', ' 60', ' 100']
['6', ' 15240', ' 1', ' 9', ' 60', ' 0']
['6', ' 15240', ' 1', ' 9', ' 62', ' 0']
['6', ' 15240', ' 1', ' 9', ' 60', ' 100']
['6', ' 15298', ' 1', ' 9', ' 60', ' 0']
['6', ' 15300', ' 1', ' 9', ' 60', ' 100']
['6', ' 15358', ' 1', ' 9', ' 60', ' 0']
['6', ' 15360', ' 1', ' 9', ' 64', ' 100']
['6', ' 15360', ' 1', ' 9', ' 60', ' 100']
['6', ' 15480', ' 1', ' 9', ' 60', ' 0']
['6', ' 15480', ' 1', ' 9', ' 64', ' 0']
['6', ' 15480', ' 1', ' 9', ' 60', ' 100']
['6', ' 15600', ' 1', ' 9', ' 60', ' 0']
['6', ' 15600', ' 1', ' 9', ' 63', ' 100']
['6', ' 15600', ' 1', ' 9', ' 60', ' 100']
['6', ' 15720', ' 1', ' 9', ' 60', ' 0']
['6', ' 15720', ' 1', ' 9', ' 60', ' 100']
['6', ' 15840', ' 1', ' 9', ' 60', ' 0']
['6', ' 15840', ' 1', ' 9', ' 63', ' 0']
['6', ' 15840', ' 1', ' 9', ' 62', ' 100']
['6', ' 15840', ' 1', ' 9', ' 63', ' 100']
['6', ' 15840', ' 1', ' 9', ' 60', ' 100']
['6', ' 15960', ' 1', ' 9', ' 60', ' 0']
['6', ' 15960', ' 1', ' 9', ' 62', ' 0']
['6', ' 15960', ' 1', ' 9', ' 60', ' 100']
['6', ' 16018', ' 1', ' 9', ' 60', ' 0']
['6', ' 16020', ' 1', ' 9', ' 60', ' 100']
['6', ' 16078', ' 1', ' 9', ' 60', ' 0']
['6', ' 16080', ' 1', ' 9', ' 63', ' 0']
['6', ' 16080', ' 1', ' 9', ' 62', ' 100']
['6', ' 16080', ' 1', ' 9', ' 60', ' 100']
['6', ' 16200', ' 1', ' 9', ' 60', ' 0']
['6', ' 16200', ' 1', ' 9', ' 62', ' 0']
['6', ' 16200', ' 1', ' 9', ' 60', ' 100']
['6', ' 16258', ' 1', ' 9', ' 60', ' 0']
['6', ' 16260', ' 1', ' 9', ' 60', ' 100']
['6', ' 16318', ' 1', ' 9', ' 60', ' 0']
['6', ' 16320', ' 1', ' 9', ' 64', ' 100']
['6', ' 16320', ' 1', ' 9', ' 60', ' 100']
['6', ' 16440', ' 1', ' 9', ' 60', ' 0']
['6', ' 16440', ' 1', ' 9', ' 64', ' 0']
['6', ' 16440', ' 1', ' 9', ' 60', ' 100']
['6', ' 16560', ' 1', ' 9', ' 60', ' 0']
['6', ' 16560', ' 1', ' 9', ' 63', ' 100']
['6', ' 16560', ' 1', ' 9', ' 60', ' 100']
['6', ' 16680', ' 1', ' 9', ' 60', ' 0']
['6', ' 16680', ' 1', ' 9', ' 60', ' 100']
['6', ' 16800', ' 1', ' 9', ' 60', ' 0']
['6', ' 16800', ' 1', ' 9', ' 63', ' 0']
['6', ' 16800', ' 1', ' 9', ' 62', ' 100']
['6', ' 16800', ' 1', ' 9', ' 63', ' 100']
['6', ' 16800', ' 1', ' 9', ' 60', ' 100']
['6', ' 16920', ' 1', ' 9', ' 60', ' 0']
['6', ' 16920', ' 1', ' 9', ' 62', ' 0']
['6', ' 16920', ' 1', ' 9', ' 60', ' 100']
['6', ' 16978', ' 1', ' 9', ' 60', ' 0']
['6', ' 16980', ' 1', ' 9', ' 60', ' 100']
['6', ' 17038', ' 1', ' 9', ' 60', ' 0']
['6', ' 17040', ' 1', ' 9', ' 63', ' 0']
['6', ' 17040', ' 1', ' 9', ' 62', ' 100']
['6', ' 17040', ' 1', ' 9', ' 60', ' 100']
['6', ' 17160', ' 1', ' 9', ' 60', ' 0']
['6', ' 17160', ' 1', ' 9', ' 62', ' 0']
['6', ' 17160', ' 1', ' 9', ' 60', ' 100']
['6', ' 17218', ' 1', ' 9', ' 60', ' 0']
['6', ' 17220', ' 1', ' 9', ' 60', ' 100']
['6', ' 17278', ' 1', ' 9', ' 60', ' 0']
['6', ' 17280', ' 1', ' 9', ' 64', ' 100']
['6', ' 17280', ' 1', ' 9', ' 60', ' 100']
['6', ' 17400', ' 1', ' 9', ' 60', ' 0']
['6', ' 17400', ' 1', ' 9', ' 64', ' 0']
['6', ' 17400', ' 1', ' 9', ' 60', ' 100']
['6', ' 17520', ' 1', ' 9', ' 60', ' 0']
['6', ' 17520', ' 1', ' 9', ' 63', ' 100']
['6', ' 17520', ' 1', ' 9', ' 60', ' 100']
['6', ' 17640', ' 1', ' 9', ' 60', ' 0']
['6', ' 17640', ' 1', ' 9', ' 64', ' 100']
['6', ' 17640', ' 1', ' 9', ' 60', ' 100']
['6', ' 17700', ' 1', ' 9', ' 64', ' 0']
['6', ' 17700', ' 1', ' 9', ' 61', ' 100']
['6', ' 17760', ' 1', ' 9', ' 61', ' 0']
['6', ' 17760', ' 1', ' 9', ' 60', ' 0']
['6', ' 17760', ' 1', ' 9', ' 63', ' 0']
['6', ' 17760', ' 1', ' 9', ' 62', ' 100']
['6', ' 17760', ' 1', ' 9', ' 63', ' 100']
['6', ' 17760', ' 1', ' 9', ' 60', ' 100']
['6', ' 17880', ' 1', ' 9', ' 60', ' 0']
['6', ' 17880', ' 1', ' 9', ' 62', ' 0']
['6', ' 17880', ' 1', ' 9', ' 60', ' 100']
['6', ' 17938', ' 1', ' 9', ' 60', ' 0']
['6', ' 17940', ' 1', ' 9', ' 60', ' 100']
['6', ' 17998', ' 1', ' 9', ' 60', ' 0']
['6', ' 18000', ' 1', ' 9', ' 63', ' 0']
