['2', ' 0', ' 3', ' 9', ' 0']
['3', ' 196831', ' 1', ' 9', ' 48', ' 123']
['3', ' 196885', ' 1', ' 9', ' 48', ' 0']
['3', ' 197247', ' 1', ' 9', ' 48', ' 100']
['3', ' 197300', ' 1', ' 9', ' 48', ' 0']
['3', ' 197622', ' 1', ' 9', ' 48', ' 111']
['3', ' 197749', ' 1', ' 9', ' 48', ' 0']
['3', ' 197750', ' 1', ' 9', ' 49', ' 100']
['3', ' 197830', ' 1', ' 9', ' 49', ' 0']
['3', ' 199196', ' 1', ' 9', ' 40', ' 79']
['3', ' 199203', ' 1', ' 9', ' 38', ' 79']
['3', ' 199209', ' 1', ' 9', ' 38', ' 0']
['3', ' 199227', ' 1', ' 9', ' 40', ' 0']
['3', ' 199660', ' 1', ' 9', ' 49', ' 111']
['3', ' 199744', ' 1', ' 9', ' 49', ' 0']
['3', ' 200640', ' 1', ' 9', ' 40', ' 123']
['3', ' 200736', ' 1', ' 9', ' 40', ' 0']
['3', ' 201574', ' 1', ' 9', ' 52', ' 84']
['3', ' 202554', ' 1', ' 9', ' 40', ' 111']
['3', ' 202625', ' 1', ' 9', ' 40', ' 0']
['3', ' 202781', ' 1', ' 9', ' 52', ' 0']
['3', ' 203488', ' 1', ' 9', ' 49', ' 91']
['3', ' 204499', ' 1', ' 9', ' 40', ' 123']
['3', ' 204571', ' 1', ' 9', ' 40', ' 0']
['3', ' 204943', ' 1', ' 9', ' 49', ' 0']
['3', ' 206418', ' 1', ' 9', ' 40', ' 95']
['3', ' 206499', ' 1', ' 9', ' 40', ' 0']
['3', ' 207356', ' 1', ' 9', ' 45', ' 86']
['3', ' 207658', ' 1', ' 9', ' 45', ' 0']
['3', ' 208311', ' 1', ' 9', ' 45', ' 88']
['3', ' 208332', ' 1', ' 9', ' 40', ' 100']
['3', ' 208411', ' 1', ' 9', ' 40', ' 0']
['3', ' 208575', ' 1', ' 9', ' 45', ' 0']
['3', ' 209270', ' 1', ' 9', ' 45', ' 100']
['3', ' 209513', ' 1', ' 9', ' 45', ' 0']
['3', ' 210204', ' 1', ' 9', ' 45', ' 91']
['3', ' 210267', ' 1', ' 9', ' 40', ' 95']
['3', ' 210340', ' 1', ' 9', ' 40', ' 0']
['3', ' 210398', ' 1', ' 9', ' 45', ' 0']
['3', ' 211203', ' 1', ' 9', ' 47', ' 82']
['3', ' 211397', ' 1', ' 9', ' 47', ' 0']
['3', ' 212160', ' 1', ' 9', ' 40', ' 111']
['3', ' 212223', ' 1', ' 9', ' 40', ' 0']
['3', ' 214048', ' 1', ' 9', ' 40', ' 111']
['3', ' 214120', ' 1', ' 9', ' 40', ' 0']
['3', ' 215993', ' 1', ' 9', ' 40', ' 95']
['3', ' 216037', ' 1', ' 9', ' 40', ' 0']
['3', ' 217935', ' 1', ' 9', ' 40', ' 95']
['3', ' 217967', ' 1', ' 9', ' 40', ' 0']
['3', ' 218450', ' 1', ' 9', ' 40', ' 95']
['3', ' 218488', ' 1', ' 9', ' 40', ' 0']
['3', ' 219856', ' 1', ' 9', ' 40', ' 123']
['3', ' 219926', ' 1', ' 9', ' 40', ' 0']
['3', ' 221780', ' 1', ' 9', ' 40', ' 91']
['3', ' 221838', ' 1', ' 9', ' 40', ' 0']
['3', ' 223692', ' 1', ' 9', ' 40', ' 111']
['3', ' 223715', ' 1', ' 9', ' 40', ' 0']
['3', ' 225613', ' 1', ' 9', ' 40', ' 111']
['3', ' 225636', ' 1', ' 9', ' 40', ' 0']
['3', ' 227536', ' 1', ' 9', ' 40', ' 123']
['3', ' 227614', ' 1', ' 9', ' 40', ' 0']
['3', ' 229453', ' 1', ' 9', ' 40', ' 100']
['3', ' 229531', ' 1', ' 9', ' 40', ' 0']
['3', ' 231381', ' 1', ' 9', ' 40', ' 123']
['3', ' 231471', ' 1', ' 9', ' 40', ' 0']
['3', ' 233279', ' 1', ' 9', ' 40', ' 123']
['3', ' 233367', ' 1', ' 9', ' 40', ' 0']
['3', ' 235207', ' 1', ' 9', ' 40', ' 123']
['3', ' 235316', ' 1', ' 9', ' 40', ' 0']
['3', ' 237102', ' 1', ' 9', ' 40', ' 100']
['3', ' 237211', ' 1', ' 9', ' 40', ' 0']
['3', ' 239072', ' 1', ' 9', ' 40', ' 111']
['3', ' 239167', ' 1', ' 9', ' 40', ' 0']
['3', ' 240961', ' 1', ' 9', ' 40', ' 100']
['3', ' 241067', ' 1', ' 9', ' 40', ' 0']
['3', ' 242884', ' 1', ' 9', ' 41', ' 89']
['3', ' 242884', ' 1', ' 9', ' 40', ' 87']
['3', ' 242911', ' 1', ' 9', ' 41', ' 0']
['3', ' 242975', ' 1', ' 9', ' 40', ' 0']
['3', ' 244810', ' 1', ' 9', ' 38', ' 100']
['3', ' 244815', ' 1', ' 9', ' 40', ' 93']
['3', ' 244910', ' 1', ' 9', ' 38', ' 0']
['3', ' 244913', ' 1', ' 9', ' 40', ' 0']
['3', ' 246736', ' 1', ' 9', ' 40', ' 91']
['3', ' 246736', ' 1', ' 9', ' 38', ' 111']
['3', ' 246823', ' 1', ' 9', ' 38', ' 0']
['3', ' 246824', ' 1', ' 9', ' 40', ' 0']
['3', ' 248638', ' 1', ' 9', ' 40', ' 100']
['3', ' 248728', ' 1', ' 9', ' 40', ' 0']
['3', ' 255375', ' 1', ' 9', ' 52', ' 73']
['3', ' 255726', ' 1', ' 9', ' 52', ' 0']
['3', ' 262316', ' 1', ' 9', ' 40', ' 111']
['3', ' 262412', ' 1', ' 9', ' 40', ' 0']
['3', ' 264223', ' 1', ' 9', ' 40', ' 111']
['3', ' 264312', ' 1', ' 9', ' 40', ' 0']
['3', ' 266163', ' 1', ' 9', ' 40', ' 100']
['3', ' 266267', ' 1', ' 9', ' 40', ' 0']
['3', ' 268074', ' 1', ' 9', ' 40', ' 100']
['3', ' 268202', ' 1', ' 9', ' 40', ' 0']
['4', ' 3840', ' 1', ' 9', ' 68', ' 103']
['4', ' 4058', ' 1', ' 9', ' 68', ' 0']
['4', ' 4080', ' 1', ' 9', ' 68', ' 95']
['4', ' 4298', ' 1', ' 9', ' 68', ' 0']
['4', ' 4680', ' 1', ' 9', ' 68', ' 84']
['4', ' 4897', ' 1', ' 9', ' 68', ' 0']
['4', ' 4920', ' 1', ' 9', ' 68', ' 103']
['4', ' 5137', ' 1', ' 9', ' 68', ' 0']
['4', ' 5160', ' 1', ' 9', ' 68', ' 84']
['4', ' 5375', ' 1', ' 9', ' 68', ' 0']
['4', ' 5760', ' 1', ' 9', ' 68', ' 100']
['4', ' 5976', ' 1', ' 9', ' 68', ' 0']
['4', ' 6000', ' 1', ' 9', ' 68', ' 100']
['4', ' 6216', ' 1', ' 9', ' 68', ' 0']
['4', ' 6600', ' 1', ' 9', ' 68', ' 84']
['4', ' 6815', ' 1', ' 9', ' 68', ' 0']
['4', ' 6840', ' 1', ' 9', ' 68', ' 84']
['4', ' 7057', ' 1', ' 9', ' 68', ' 0']
['4', ' 7080', ' 1', ' 9', ' 68', ' 100']
['4', ' 7297', ' 1', ' 9', ' 68', ' 0']
['4', ' 7680', ' 1', ' 9', ' 68', ' 103']
['4', ' 7896', ' 1', ' 9', ' 68', ' 0']
['4', ' 7920', ' 1', ' 9', ' 68', ' 95']
['4', ' 8136', ' 1', ' 9', ' 68', ' 0']
['4', ' 8520', ' 1', ' 9', ' 68', ' 84']
['4', ' 8737', ' 1', ' 9', ' 68', ' 0']
['4', ' 8760', ' 1', ' 9', ' 68', ' 103']
['4', ' 8977', ' 1', ' 9', ' 68', ' 0']
['4', ' 9000', ' 1', ' 9', ' 68', ' 84']
['4', ' 9217', ' 1', ' 9', ' 68', ' 0']
['4', ' 9600', ' 1', ' 9', ' 68', ' 100']
['4', ' 9816', ' 1', ' 9', ' 68', ' 0']
['4', ' 9840', ' 1', ' 9', ' 68', ' 100']
['4', ' 10056', ' 1', ' 9', ' 68', ' 0']
['4', ' 10440', ' 1', ' 9', ' 68', ' 84']
['4', ' 10657', ' 1', ' 9', ' 68', ' 0']
['4', ' 10680', ' 1', ' 9', ' 68', ' 84']
['4', ' 10895', ' 1', ' 9', ' 68', ' 0']
['4', ' 10920', ' 1', ' 9', ' 68', ' 100']
['4', ' 11137', ' 1', ' 9', ' 68', ' 0']
['4', ' 11520', ' 1', ' 9', ' 68', ' 100']
['4', ' 11736', ' 1', ' 9', ' 68', ' 0']
['4', ' 11760', ' 1', ' 9', ' 68', ' 100']
['4', ' 11976', ' 1', ' 9', ' 68', ' 0']
['4', ' 12360', ' 1', ' 9', ' 68', ' 84']
['4', ' 12575', ' 1', ' 9', ' 68', ' 0']
['4', ' 12600', ' 1', ' 9', ' 68', ' 84']
['4', ' 12817', ' 1', ' 9', ' 68', ' 0']
['4', ' 12840', ' 1', ' 9', ' 68', ' 100']
['4', ' 13057', ' 1', ' 9', ' 68', ' 0']
['4', ' 13440', ' 1', ' 9', ' 68', ' 103']
['4', ' 13656', ' 1', ' 9', ' 68', ' 0']
['4', ' 13680', ' 1', ' 9', ' 68', ' 95']
['4', ' 13896', ' 1', ' 9', ' 68', ' 0']
['4', ' 14280', ' 1', ' 9', ' 68', ' 84']
['4', ' 14497', ' 1', ' 9', ' 68', ' 0']
['4', ' 14520', ' 1', ' 9', ' 68', ' 103']
['4', ' 14737', ' 1', ' 9', ' 68', ' 0']
['4', ' 14760', ' 1', ' 9', ' 68', ' 84']
['4', ' 14977', ' 1', ' 9', ' 68', ' 0']
['4', ' 15360', ' 1', ' 9', ' 68', ' 100']
['4', ' 15576', ' 1', ' 9', ' 68', ' 0']
['4', ' 15600', ' 1', ' 9', ' 68', ' 100']
['4', ' 15816', ' 1', ' 9', ' 68', ' 0']
['4', ' 16200', ' 1', ' 9', ' 68', ' 84']
['4', ' 16415', ' 1', ' 9', ' 68', ' 0']
['4', ' 16440', ' 1', ' 9', ' 68', ' 84']
['4', ' 16657', ' 1', ' 9', ' 68', ' 0']
['4', ' 16680', ' 1', ' 9', ' 68', ' 100']
['4', ' 16897', ' 1', ' 9', ' 68', ' 0']
['4', ' 17280', ' 1', ' 9', ' 68', ' 103']
['4', ' 17496', ' 1', ' 9', ' 68', ' 0']
['4', ' 17520', ' 1', ' 9', ' 68', ' 95']
['4', ' 17736', ' 1', ' 9', ' 68', ' 0']
['4', ' 18120', ' 1', ' 9', ' 68', ' 84']
['4', ' 18337', ' 1', ' 9', ' 68', ' 0']
['4', ' 18360', ' 1', ' 9', ' 68', ' 103']
['4', ' 18577', ' 1', ' 9', ' 68', ' 0']
['4', ' 18600', ' 1', ' 9', ' 68', ' 84']
['4', ' 18817', ' 1', ' 9', ' 68', ' 0']
['4', ' 19200', ' 1', ' 9', ' 68', ' 103']
['4', ' 19418', ' 1', ' 9', ' 68', ' 0']
['4', ' 19440', ' 1', ' 9', ' 68', ' 95']
['4', ' 19658', ' 1', ' 9', ' 68', ' 0']
['4', ' 20040', ' 1', ' 9', ' 68', ' 84']
['4', ' 20257', ' 1', ' 9', ' 68', ' 0']
['4', ' 20280', ' 1', ' 9', ' 68', ' 103']
['4', ' 20497', ' 1', ' 9', ' 68', ' 0']
['4', ' 20520', ' 1', ' 9', ' 68', ' 84']
['4', ' 20735', ' 1', ' 9', ' 68', ' 0']
['4', ' 21120', ' 1', ' 9', ' 68', ' 100']
['4', ' 21336', ' 1', ' 9', ' 68', ' 0']
['4', ' 21360', ' 1', ' 9', ' 68', ' 100']
['4', ' 21576', ' 1', ' 9', ' 68', ' 0']
['4', ' 21960', ' 1', ' 9', ' 68', ' 84']
['4', ' 22175', ' 1', ' 9', ' 68', ' 0']
['4', ' 22200', ' 1', ' 9', ' 68', ' 84']
['4', ' 22417', ' 1', ' 9', ' 68', ' 0']
['4', ' 22440', ' 1', ' 9', ' 68', ' 100']
['4', ' 22657', ' 1', ' 9', ' 68', ' 0']
['4', ' 23040', ' 1', ' 9', ' 68', ' 103']
['4', ' 23256', ' 1', ' 9', ' 68', ' 0']
['4', ' 23280', ' 1', ' 9', ' 68', ' 95']
['4', ' 23496', ' 1', ' 9', ' 68', ' 0']
['4', ' 23880', ' 1', ' 9', ' 68', ' 84']
['4', ' 24097', ' 1', ' 9', ' 68', ' 0']
['4', ' 24120', ' 1', ' 9', ' 68', ' 103']
['4', ' 24337', ' 1', ' 9', ' 68', ' 0']
['4', ' 24360', ' 1', ' 9', ' 68', ' 84']
['4', ' 24577', ' 1', ' 9', ' 68', ' 0']
['4', ' 24960', ' 1', ' 9', ' 68', ' 100']
['4', ' 25176', ' 1', ' 9', ' 68', ' 0']
['4', ' 25200', ' 1', ' 9', ' 68', ' 100']
['4', ' 25416', ' 1', ' 9', ' 68', ' 0']
['4', ' 25800', ' 1', ' 9', ' 68', ' 84']
['4', ' 26017', ' 1', ' 9', ' 68', ' 0']
['4', ' 26040', ' 1', ' 9', ' 68', ' 84']
['4', ' 26255', ' 1', ' 9', ' 68', ' 0']
['4', ' 26280', ' 1', ' 9', ' 68', ' 100']
['4', ' 26497', ' 1', ' 9', ' 68', ' 0']
['4', ' 26880', ' 1', ' 9', ' 68', ' 100']
['4', ' 27096', ' 1', ' 9', ' 68', ' 0']
['4', ' 27120', ' 1', ' 9', ' 68', ' 100']
['4', ' 27336', ' 1', ' 9', ' 68', ' 0']
['4', ' 27720', ' 1', ' 9', ' 68', ' 84']
['4', ' 27935', ' 1', ' 9', ' 68', ' 0']
['4', ' 27960', ' 1', ' 9', ' 68', ' 84']
['4', ' 28177', ' 1', ' 9', ' 68', ' 0']
['4', ' 28200', ' 1', ' 9', ' 68', ' 100']
['4', ' 28417', ' 1', ' 9', ' 68', ' 0']
['4', ' 28800', ' 1', ' 9', ' 68', ' 103']
['4', ' 29016', ' 1', ' 9', ' 68', ' 0']
['4', ' 29040', ' 1', ' 9', ' 68', ' 95']
['4', ' 29256', ' 1', ' 9', ' 68', ' 0']
['4', ' 29640', ' 1', ' 9', ' 68', ' 84']
['4', ' 29857', ' 1', ' 9', ' 68', ' 0']
['4', ' 29880', ' 1', ' 9', ' 68', ' 103']
['4', ' 30097', ' 1', ' 9', ' 68', ' 0']
['4', ' 30120', ' 1', ' 9', ' 68', ' 84']
['4', ' 30337', ' 1', ' 9', ' 68', ' 0']
['4', ' 30720', ' 1', ' 9', ' 68', ' 100']
['4', ' 30936', ' 1', ' 9', ' 68', ' 0']
['4', ' 30960', ' 1', ' 9', ' 68', ' 100']
['4', ' 31176', ' 1', ' 9', ' 68', ' 0']
['4', ' 31560', ' 1', ' 9', ' 68', ' 84']
['4', ' 31775', ' 1', ' 9', ' 68', ' 0']
['4', ' 31800', ' 1', ' 9', ' 68', ' 84']
['4', ' 32017', ' 1', ' 9', ' 68', ' 0']
['4', ' 32040', ' 1', ' 9', ' 68', ' 100']
['4', ' 32257', ' 1', ' 9', ' 68', ' 0']
['4', ' 32640', ' 1', ' 9', ' 68', ' 103']
['4', ' 32856', ' 1', ' 9', ' 68', ' 0']
['4', ' 32880', ' 1', ' 9', ' 68', ' 95']
['4', ' 33096', ' 1', ' 9', ' 68', ' 0']
['4', ' 33480', ' 1', ' 9', ' 68', ' 84']
['4', ' 33697', ' 1', ' 9', ' 68', ' 0']
['4', ' 33720', ' 1', ' 9', ' 68', ' 103']
['4', ' 33937', ' 1', ' 9', ' 68', ' 0']
['4', ' 33960', ' 1', ' 9', ' 68', ' 84']
['4', ' 34177', ' 1', ' 9', ' 68', ' 0']
['4', ' 34560', ' 1', ' 9', ' 68', ' 103']
['4', ' 34778', ' 1', ' 9', ' 68', ' 0']
['4', ' 34800', ' 1', ' 9', ' 68', ' 95']
['4', ' 35018', ' 1', ' 9', ' 68', ' 0']
['4', ' 35400', ' 1', ' 9', ' 68', ' 84']
['4', ' 35617', ' 1', ' 9', ' 68', ' 0']
['4', ' 35640', ' 1', ' 9', ' 68', ' 103']
['4', ' 35857', ' 1', ' 9', ' 68', ' 0']
['4', ' 35880', ' 1', ' 9', ' 68', ' 84']
['4', ' 36095', ' 1', ' 9', ' 68', ' 0']
['4', ' 36480', ' 1', ' 9', ' 68', ' 100']
['4', ' 36696', ' 1', ' 9', ' 68', ' 0']
['4', ' 36720', ' 1', ' 9', ' 68', ' 100']
['4', ' 36936', ' 1', ' 9', ' 68', ' 0']
['4', ' 37320', ' 1', ' 9', ' 68', ' 84']
['4', ' 37535', ' 1', ' 9', ' 68', ' 0']
['4', ' 37560', ' 1', ' 9', ' 68', ' 84']
['4', ' 37777', ' 1', ' 9', ' 68', ' 0']
['4', ' 37800', ' 1', ' 9', ' 68', ' 100']
['4', ' 38017', ' 1', ' 9', ' 68', ' 0']
['4', ' 38400', ' 1', ' 9', ' 68', ' 103']
['4', ' 38616', ' 1', ' 9', ' 68', ' 0']
['4', ' 38640', ' 1', ' 9', ' 68', ' 95']
['4', ' 38856', ' 1', ' 9', ' 68', ' 0']
['4', ' 39240', ' 1', ' 9', ' 68', ' 84']
['4', ' 39457', ' 1', ' 9', ' 68', ' 0']
['4', ' 39480', ' 1', ' 9', ' 68', ' 103']
['4', ' 39697', ' 1', ' 9', ' 68', ' 0']
['4', ' 39720', ' 1', ' 9', ' 68', ' 84']
['4', ' 39937', ' 1', ' 9', ' 68', ' 0']
['4', ' 40320', ' 1', ' 9', ' 68', ' 100']
['4', ' 40536', ' 1', ' 9', ' 68', ' 0']
['4', ' 40560', ' 1', ' 9', ' 68', ' 100']
['4', ' 40776', ' 1', ' 9', ' 68', ' 0']
['4', ' 41160', ' 1', ' 9', ' 68', ' 84']
['4', ' 41377', ' 1', ' 9', ' 68', ' 0']
['4', ' 41400', ' 1', ' 9', ' 68', ' 84']
['4', ' 41615', ' 1', ' 9', ' 68', ' 0']
['4', ' 41640', ' 1', ' 9', ' 68', ' 100']
['4', ' 41857', ' 1', ' 9', ' 68', ' 0']
['4', ' 42240', ' 1', ' 9', ' 68', ' 100']
['4', ' 42456', ' 1', ' 9', ' 68', ' 0']
['4', ' 42480', ' 1', ' 9', ' 68', ' 100']
['4', ' 42696', ' 1', ' 9', ' 68', ' 0']
['4', ' 43080', ' 1', ' 9', ' 68', ' 84']
['4', ' 43295', ' 1', ' 9', ' 68', ' 0']
['4', ' 43320', ' 1', ' 9', ' 68', ' 84']
['4', ' 43537', ' 1', ' 9', ' 68', ' 0']
['4', ' 43560', ' 1', ' 9', ' 68', ' 100']
['4', ' 43777', ' 1', ' 9', ' 68', ' 0']
['4', ' 44160', ' 1', ' 9', ' 68', ' 103']
['4', ' 44376', ' 1', ' 9', ' 68', ' 0']
['4', ' 44400', ' 1', ' 9', ' 68', ' 95']
['4', ' 44616', ' 1', ' 9', ' 68', ' 0']
['4', ' 45000', ' 1', ' 9', ' 68', ' 84']
['4', ' 45217', ' 1', ' 9', ' 68', ' 0']
['4', ' 45240', ' 1', ' 9', ' 68', ' 103']
['4', ' 45457', ' 1', ' 9', ' 68', ' 0']
['4', ' 45480', ' 1', ' 9', ' 68', ' 84']
['4', ' 45697', ' 1', ' 9', ' 68', ' 0']
['4', ' 46080', ' 1', ' 9', ' 68', ' 100']
['4', ' 46296', ' 1', ' 9', ' 68', ' 0']
['4', ' 46320', ' 1', ' 9', ' 68', ' 100']
['4', ' 46536', ' 1', ' 9', ' 68', ' 0']
['4', ' 46920', ' 1', ' 9', ' 68', ' 84']
['4', ' 47135', ' 1', ' 9', ' 68', ' 0']
['4', ' 47160', ' 1', ' 9', ' 68', ' 84']
['4', ' 47377', ' 1', ' 9', ' 68', ' 0']
['4', ' 47400', ' 1', ' 9', ' 68', ' 100']
['4', ' 47617', ' 1', ' 9', ' 68', ' 0']
['4', ' 48000', ' 1', ' 9', ' 68', ' 103']
['4', ' 48216', ' 1', ' 9', ' 68', ' 0']
['4', ' 48240', ' 1', ' 9', ' 68', ' 95']
['4', ' 48456', ' 1', ' 9', ' 68', ' 0']
['4', ' 48840', ' 1', ' 9', ' 68', ' 84']
['4', ' 49057', ' 1', ' 9', ' 68', ' 0']
['4', ' 49080', ' 1', ' 9', ' 68', ' 103']
['4', ' 49297', ' 1', ' 9', ' 68', ' 0']
['4', ' 49320', ' 1', ' 9', ' 68', ' 84']
['4', ' 49537', ' 1', ' 9', ' 68', ' 0']
['4', ' 49920', ' 1', ' 9', ' 68', ' 103']
['4', ' 50138', ' 1', ' 9', ' 68', ' 0']
['4', ' 50160', ' 1', ' 9', ' 68', ' 95']
['4', ' 50378', ' 1', ' 9', ' 68', ' 0']
['4', ' 50760', ' 1', ' 9', ' 68', ' 84']
['4', ' 50977', ' 1', ' 9', ' 68', ' 0']
['4', ' 51000', ' 1', ' 9', ' 68', ' 103']
['4', ' 51217', ' 1', ' 9', ' 68', ' 0']
['4', ' 51240', ' 1', ' 9', ' 68', ' 84']
['4', ' 51455', ' 1', ' 9', ' 68', ' 0']
['4', ' 51840', ' 1', ' 9', ' 68', ' 100']
['4', ' 52056', ' 1', ' 9', ' 68', ' 0']
['4', ' 52080', ' 1', ' 9', ' 68', ' 100']
['4', ' 52296', ' 1', ' 9', ' 68', ' 0']
['4', ' 52680', ' 1', ' 9', ' 68', ' 84']
['4', ' 52895', ' 1', ' 9', ' 68', ' 0']
['4', ' 52920', ' 1', ' 9', ' 68', ' 84']
['4', ' 53137', ' 1', ' 9', ' 68', ' 0']
['4', ' 53160', ' 1', ' 9', ' 68', ' 100']
['4', ' 53377', ' 1', ' 9', ' 68', ' 0']
['4', ' 53760', ' 1', ' 9', ' 68', ' 103']
['4', ' 53976', ' 1', ' 9', ' 68', ' 0']
['4', ' 54000', ' 1', ' 9', ' 68', ' 95']
['4', ' 54216', ' 1', ' 9', ' 68', ' 0']
['4', ' 54600', ' 1', ' 9', ' 68', ' 84']
['4', ' 54817', ' 1', ' 9', ' 68', ' 0']
['4', ' 54840', ' 1', ' 9', ' 68', ' 103']
['4', ' 55057', ' 1', ' 9', ' 68', ' 0']
['4', ' 55080', ' 1', ' 9', ' 68', ' 84']
['4', ' 55297', ' 1', ' 9', ' 68', ' 0']
['4', ' 55680', ' 1', ' 9', ' 68', ' 100']
['4', ' 55896', ' 1', ' 9', ' 68', ' 0']
['4', ' 55920', ' 1', ' 9', ' 68', ' 100']
['4', ' 56136', ' 1', ' 9', ' 68', ' 0']
['4', ' 56520', ' 1', ' 9', ' 68', ' 84']
['4', ' 56737', ' 1', ' 9', ' 68', ' 0']
['4', ' 56760', ' 1', ' 9', ' 68', ' 84']
['4', ' 56975', ' 1', ' 9', ' 68', ' 0']
['4', ' 57000', ' 1', ' 9', ' 68', ' 100']
['4', ' 57217', ' 1', ' 9', ' 68', ' 0']
['4', ' 57600', ' 1', ' 9', ' 68', ' 100']
['4', ' 57816', ' 1', ' 9', ' 68', ' 0']
['4', ' 57840', ' 1', ' 9', ' 68', ' 100']
['4', ' 58056', ' 1', ' 9', ' 68', ' 0']
['4', ' 58440', ' 1', ' 9', ' 68', ' 84']
['4', ' 58655', ' 1', ' 9', ' 68', ' 0']
['4', ' 58680', ' 1', ' 9', ' 68', ' 84']
['4', ' 58897', ' 1', ' 9', ' 68', ' 0']
['4', ' 58920', ' 1', ' 9', ' 68', ' 100']
['4', ' 59137', ' 1', ' 9', ' 68', ' 0']
['4', ' 59520', ' 1', ' 9', ' 68', ' 103']
['4', ' 59736', ' 1', ' 9', ' 68', ' 0']
['4', ' 59760', ' 1', ' 9', ' 68', ' 95']
['4', ' 59976', ' 1', ' 9', ' 68', ' 0']
['4', ' 60360', ' 1', ' 9', ' 68', ' 84']
['4', ' 60577', ' 1', ' 9', ' 68', ' 0']
['4', ' 60600', ' 1', ' 9', ' 68', ' 103']
['4', ' 60817', ' 1', ' 9', ' 68', ' 0']
['4', ' 60840', ' 1', ' 9', ' 68', ' 84']
['4', ' 61057', ' 1', ' 9', ' 68', ' 0']
['4', ' 61440', ' 1', ' 9', ' 68', ' 100']
['4', ' 61656', ' 1', ' 9', ' 68', ' 0']
['4', ' 61680', ' 1', ' 9', ' 68', ' 100']
['4', ' 61896', ' 1', ' 9', ' 68', ' 0']
['4', ' 62280', ' 1', ' 9', ' 68', ' 84']
['4', ' 62495', ' 1', ' 9', ' 68', ' 0']
['4', ' 62520', ' 1', ' 9', ' 68', ' 84']
['4', ' 62737', ' 1', ' 9', ' 68', ' 0']
['4', ' 62760', ' 1', ' 9', ' 68', ' 100']
['4', ' 62977', ' 1', ' 9', ' 68', ' 0']
['4', ' 63360', ' 1', ' 9', ' 68', ' 103']
['4', ' 63576', ' 1', ' 9', ' 68', ' 0']
['4', ' 63600', ' 1', ' 9', ' 68', ' 95']
['4', ' 63816', ' 1', ' 9', ' 68', ' 0']
['4', ' 64200', ' 1', ' 9', ' 68', ' 84']
['4', ' 64417', ' 1', ' 9', ' 68', ' 0']
['4', ' 64440', ' 1', ' 9', ' 68', ' 103']
['4', ' 64657', ' 1', ' 9', ' 68', ' 0']
['4', ' 64680', ' 1', ' 9', ' 68', ' 84']
['4', ' 64897', ' 1', ' 9', ' 68', ' 0']
['4', ' 65280', ' 1', ' 9', ' 68', ' 103']
['4', ' 65498', ' 1', ' 9', ' 68', ' 0']
['4', ' 65520', ' 1', ' 9', ' 68', ' 95']
['4', ' 65738', ' 1', ' 9', ' 68', ' 0']
['4', ' 66120', ' 1', ' 9', ' 68', ' 84']
['4', ' 66337', ' 1', ' 9', ' 68', ' 0']
['4', ' 66360', ' 1', ' 9', ' 68', ' 103']
['4', ' 66577', ' 1', ' 9', ' 68', ' 0']
['4', ' 66600', ' 1', ' 9', ' 68', ' 84']
['4', ' 66815', ' 1', ' 9', ' 68', ' 0']
['4', ' 67200', ' 1', ' 9', ' 68', ' 100']
['4', ' 67416', ' 1', ' 9', ' 68', ' 0']
['4', ' 67440', ' 1', ' 9', ' 68', ' 100']
['4', ' 67656', ' 1', ' 9', ' 68', ' 0']
['4', ' 68040', ' 1', ' 9', ' 68', ' 84']
['4', ' 68255', ' 1', ' 9', ' 68', ' 0']
['4', ' 68280', ' 1', ' 9', ' 68', ' 84']
['4', ' 68497', ' 1', ' 9', ' 68', ' 0']
['4', ' 68520', ' 1', ' 9', ' 68', ' 100']
['4', ' 68737', ' 1', ' 9', ' 68', ' 0']
['4', ' 69120', ' 1', ' 9', ' 68', ' 103']
['4', ' 69336', ' 1', ' 9', ' 68', ' 0']
['4', ' 69360', ' 1', ' 9', ' 68', ' 95']
['4', ' 69576', ' 1', ' 9', ' 68', ' 0']
['4', ' 69960', ' 1', ' 9', ' 68', ' 84']
['4', ' 70177', ' 1', ' 9', ' 68', ' 0']
['4', ' 70200', ' 1', ' 9', ' 68', ' 103']
['4', ' 70417', ' 1', ' 9', ' 68', ' 0']
['4', ' 70440', ' 1', ' 9', ' 68', ' 84']
['4', ' 70657', ' 1', ' 9', ' 68', ' 0']
['4', ' 71040', ' 1', ' 9', ' 68', ' 100']
['4', ' 71256', ' 1', ' 9', ' 68', ' 0']
['4', ' 71280', ' 1', ' 9', ' 68', ' 100']
['4', ' 71496', ' 1', ' 9', ' 68', ' 0']
['4', ' 71880', ' 1', ' 9', ' 68', ' 84']
['4', ' 72097', ' 1', ' 9', ' 68', ' 0']
['4', ' 72120', ' 1', ' 9', ' 68', ' 84']
['4', ' 72335', ' 1', ' 9', ' 68', ' 0']
['4', ' 72360', ' 1', ' 9', ' 68', ' 100']
['4', ' 72577', ' 1', ' 9', ' 68', ' 0']
['4', ' 72960', ' 1', ' 9', ' 68', ' 100']
['4', ' 73176', ' 1', ' 9', ' 68', ' 0']
['4', ' 73200', ' 1', ' 9', ' 68', ' 100']
['4', ' 73416', ' 1', ' 9', ' 68', ' 0']
['4', ' 73800', ' 1', ' 9', ' 68', ' 84']
['4', ' 74015', ' 1', ' 9', ' 68', ' 0']
['4', ' 74040', ' 1', ' 9', ' 68', ' 84']
