['1', ' 0', ' 2', ' 0', ' 101', ' 0']
['3', ' 185760', ' 1', ' 2', ' 67', ' 95']
['3', ' 185760', ' 1', ' 2', ' 62', ' 95']
['3', ' 185760', ' 1', ' 2', ' 59', ' 95']
['3', ' 185760', ' 1', ' 2', ' 55', ' 95']
['3', ' 185760', ' 1', ' 2', ' 50', ' 95']
['3', ' 185760', ' 1', ' 2', ' 43', ' 95']
['3', ' 186240', ' 0', ' 2', ' 67', ' 95']
['3', ' 186240', ' 0', ' 2', ' 62', ' 95']
['3', ' 186240', ' 0', ' 2', ' 59', ' 95']
['3', ' 186240', ' 0', ' 2', ' 55', ' 95']
['3', ' 186240', ' 0', ' 2', ' 50', ' 95']
['3', ' 186240', ' 0', ' 2', ' 43', ' 95']
['3', ' 186240', ' 1', ' 2', ' 67', ' 95']
['3', ' 186240', ' 1', ' 2', ' 62', ' 95']
['3', ' 186240', ' 1', ' 2', ' 59', ' 95']
['3', ' 186240', ' 1', ' 2', ' 55', ' 95']
['3', ' 186240', ' 1', ' 2', ' 50', ' 95']
['3', ' 186240', ' 1', ' 2', ' 43', ' 95']
['3', ' 186720', ' 0', ' 2', ' 67', ' 95']
['3', ' 186720', ' 0', ' 2', ' 62', ' 95']
['3', ' 186720', ' 0', ' 2', ' 59', ' 95']
['3', ' 186720', ' 0', ' 2', ' 55', ' 95']
['3', ' 186720', ' 0', ' 2', ' 50', ' 95']
['3', ' 186720', ' 0', ' 2', ' 43', ' 95']
['3', ' 186720', ' 1', ' 2', ' 67', ' 95']
['3', ' 186720', ' 1', ' 2', ' 62', ' 95']
['3', ' 186720', ' 1', ' 2', ' 59', ' 95']
['3', ' 186720', ' 1', ' 2', ' 55', ' 95']
['3', ' 186720', ' 1', ' 2', ' 50', ' 95']
['3', ' 186720', ' 1', ' 2', ' 43', ' 95']
['3', ' 187200', ' 0', ' 2', ' 67', ' 95']
['3', ' 187200', ' 0', ' 2', ' 62', ' 95']
['3', ' 187200', ' 0', ' 2', ' 59', ' 95']
['3', ' 187200', ' 0', ' 2', ' 55', ' 95']
['3', ' 187200', ' 0', ' 2', ' 50', ' 95']
['3', ' 187200', ' 0', ' 2', ' 43', ' 95']
['3', ' 187200', ' 1', ' 2', ' 67', ' 95']
['3', ' 187200', ' 1', ' 2', ' 62', ' 95']
['3', ' 187200', ' 1', ' 2', ' 59', ' 95']
['3', ' 187200', ' 1', ' 2', ' 55', ' 95']
['3', ' 187200', ' 1', ' 2', ' 50', ' 95']
['3', ' 187200', ' 1', ' 2', ' 43', ' 95']
['3', ' 187680', ' 0', ' 2', ' 67', ' 95']
['3', ' 187680', ' 0', ' 2', ' 62', ' 95']
['3', ' 187680', ' 0', ' 2', ' 59', ' 95']
['3', ' 187680', ' 0', ' 2', ' 55', ' 95']
['3', ' 187680', ' 0', ' 2', ' 50', ' 95']
['3', ' 187680', ' 0', ' 2', ' 43', ' 95']
['3', ' 187680', ' 1', ' 2', ' 67', ' 95']
['3', ' 187680', ' 1', ' 2', ' 62', ' 95']
['3', ' 187680', ' 1', ' 2', ' 59', ' 95']
['3', ' 187680', ' 1', ' 2', ' 55', ' 95']
['3', ' 187680', ' 1', ' 2', ' 50', ' 95']
['3', ' 187680', ' 1', ' 2', ' 43', ' 95']
['3', ' 188160', ' 0', ' 2', ' 67', ' 95']
['3', ' 188160', ' 0', ' 2', ' 62', ' 95']
['3', ' 188160', ' 0', ' 2', ' 59', ' 95']
['3', ' 188160', ' 0', ' 2', ' 55', ' 95']
['3', ' 188160', ' 0', ' 2', ' 50', ' 95']
['3', ' 188160', ' 0', ' 2', ' 43', ' 95']
['3', ' 188160', ' 1', ' 2', ' 50', ' 95']
['3', ' 189120', ' 0', ' 2', ' 50', ' 95']
['3', ' 189120', ' 1', ' 2', ' 50', ' 95']
['3', ' 190080', ' 0', ' 2', ' 50', ' 95']
['3', ' 190080', ' 1', ' 2', ' 50', ' 95']
['3', ' 190560', ' 0', ' 2', ' 50', ' 95']
['3', ' 190560', ' 1', ' 2', ' 50', ' 95']
['3', ' 191520', ' 0', ' 2', ' 50', ' 95']
['3', ' 191520', ' 1', ' 2', ' 50', ' 95']
['3', ' 192000', ' 0', ' 2', ' 50', ' 95']
['3', ' 192000', ' 1', ' 2', ' 57', ' 95']
['3', ' 192480', ' 0', ' 2', ' 57', ' 95']
['3', ' 192480', ' 1', ' 2', ' 57', ' 95']
['3', ' 193440', ' 0', ' 2', ' 57', ' 95']
['3', ' 193440', ' 1', ' 2', ' 57', ' 95']
['3', ' 194400', ' 0', ' 2', ' 57', ' 95']
['3', ' 194400', ' 1', ' 2', ' 57', ' 95']
['3', ' 195360', ' 0', ' 2', ' 57', ' 95']
['3', ' 195360', ' 1', ' 2', ' 57', ' 95']
['3', ' 195840', ' 0', ' 2', ' 57', ' 95']
['3', ' 195840', ' 1', ' 2', ' 50', ' 95']
['3', ' 196800', ' 0', ' 2', ' 50', ' 95']
['3', ' 196800', ' 1', ' 2', ' 50', ' 95']
['3', ' 197760', ' 0', ' 2', ' 50', ' 95']
['3', ' 197760', ' 1', ' 2', ' 50', ' 95']
['3', ' 198240', ' 0', ' 2', ' 50', ' 95']
['3', ' 198240', ' 1', ' 2', ' 50', ' 95']
['3', ' 199200', ' 0', ' 2', ' 50', ' 95']
['3', ' 199200', ' 1', ' 2', ' 50', ' 95']
['3', ' 199680', ' 0', ' 2', ' 50', ' 95']
['3', ' 199680', ' 1', ' 2', ' 57', ' 95']
['3', ' 200160', ' 0', ' 2', ' 57', ' 95']
['3', ' 200160', ' 1', ' 2', ' 57', ' 95']
['3', ' 201120', ' 0', ' 2', ' 57', ' 95']
['3', ' 201120', ' 1', ' 2', ' 57', ' 95']
['3', ' 202080', ' 0', ' 2', ' 57', ' 95']
['3', ' 202080', ' 1', ' 2', ' 57', ' 95']
['3', ' 203040', ' 0', ' 2', ' 57', ' 95']
['3', ' 203040', ' 1', ' 2', ' 57', ' 95']
['3', ' 203520', ' 0', ' 2', ' 57', ' 95']
['3', ' 203520', ' 1', ' 2', ' 50', ' 95']
['3', ' 204480', ' 0', ' 2', ' 50', ' 95']
['3', ' 204480', ' 1', ' 2', ' 50', ' 95']
['3', ' 205440', ' 0', ' 2', ' 50', ' 95']
['3', ' 205440', ' 1', ' 2', ' 50', ' 95']
['3', ' 205920', ' 0', ' 2', ' 50', ' 95']
['3', ' 205920', ' 1', ' 2', ' 50', ' 95']
['3', ' 206880', ' 0', ' 2', ' 50', ' 95']
['3', ' 206880', ' 1', ' 2', ' 50', ' 95']
['3', ' 207360', ' 0', ' 2', ' 50', ' 95']
['3', ' 207360', ' 1', ' 2', ' 54', ' 95']
['3', ' 207840', ' 0', ' 2', ' 54', ' 95']
['3', ' 207840', ' 1', ' 2', ' 55', ' 95']
['3', ' 208800', ' 0', ' 2', ' 55', ' 95']
['3', ' 208800', ' 1', ' 2', ' 54', ' 95']
['3', ' 209760', ' 0', ' 2', ' 54', ' 95']
['3', ' 209760', ' 1', ' 2', ' 52', ' 95']
['3', ' 210720', ' 0', ' 2', ' 52', ' 95']
['3', ' 210720', ' 1', ' 2', ' 49', ' 95']
['3', ' 211200', ' 0', ' 2', ' 49', ' 95']
['3', ' 211200', ' 1', ' 2', ' 50', ' 95']
['3', ' 212160', ' 0', ' 2', ' 50', ' 95']
['3', ' 212160', ' 1', ' 2', ' 50', ' 95']
['3', ' 213120', ' 0', ' 2', ' 50', ' 95']
['3', ' 213120', ' 1', ' 2', ' 50', ' 95']
['3', ' 213600', ' 0', ' 2', ' 50', ' 95']
['3', ' 213600', ' 1', ' 2', ' 50', ' 95']
['3', ' 214560', ' 0', ' 2', ' 50', ' 95']
['3', ' 214560', ' 1', ' 2', ' 50', ' 95']
['3', ' 215040', ' 0', ' 2', ' 50', ' 95']
['3', ' 215040', ' 1', ' 2', ' 54', ' 95']
['3', ' 215520', ' 0', ' 2', ' 54', ' 95']
['3', ' 215520', ' 1', ' 2', ' 55', ' 95']
['3', ' 216480', ' 0', ' 2', ' 55', ' 95']
['3', ' 216480', ' 1', ' 2', ' 54', ' 95']
['3', ' 217440', ' 0', ' 2', ' 54', ' 95']
['3', ' 217440', ' 1', ' 2', ' 52', ' 95']
['3', ' 218400', ' 0', ' 2', ' 52', ' 95']
['3', ' 218400', ' 1', ' 2', ' 49', ' 95']
['3', ' 218880', ' 0', ' 2', ' 49', ' 95']
['3', ' 218880', ' 1', ' 2', ' 72', ' 95']
['3', ' 218880', ' 1', ' 2', ' 67', ' 95']
['3', ' 218880', ' 1', ' 2', ' 64', ' 95']
['3', ' 218880', ' 1', ' 2', ' 60', ' 95']
['3', ' 218880', ' 1', ' 2', ' 55', ' 95']
['3', ' 218880', ' 1', ' 2', ' 48', ' 95']
['3', ' 219360', ' 0', ' 2', ' 72', ' 95']
['3', ' 219360', ' 0', ' 2', ' 67', ' 95']
['3', ' 219360', ' 0', ' 2', ' 64', ' 95']
['3', ' 219360', ' 0', ' 2', ' 60', ' 95']
['3', ' 219360', ' 0', ' 2', ' 55', ' 95']
['3', ' 219360', ' 0', ' 2', ' 48', ' 95']
['3', ' 219360', ' 1', ' 2', ' 72', ' 95']
['3', ' 219360', ' 1', ' 2', ' 67', ' 95']
['3', ' 219360', ' 1', ' 2', ' 64', ' 95']
['3', ' 219360', ' 1', ' 2', ' 60', ' 95']
['3', ' 219360', ' 1', ' 2', ' 55', ' 95']
['3', ' 219360', ' 1', ' 2', ' 48', ' 95']
['3', ' 219840', ' 0', ' 2', ' 72', ' 95']
['3', ' 219840', ' 0', ' 2', ' 67', ' 95']
['3', ' 219840', ' 0', ' 2', ' 64', ' 95']
['3', ' 219840', ' 0', ' 2', ' 60', ' 95']
['3', ' 219840', ' 0', ' 2', ' 55', ' 95']
['3', ' 219840', ' 0', ' 2', ' 48', ' 95']
['3', ' 219840', ' 1', ' 2', ' 72', ' 95']
['3', ' 219840', ' 1', ' 2', ' 67', ' 95']
['3', ' 219840', ' 1', ' 2', ' 64', ' 95']
['3', ' 219840', ' 1', ' 2', ' 60', ' 95']
['3', ' 219840', ' 1', ' 2', ' 55', ' 95']
['3', ' 219840', ' 1', ' 2', ' 48', ' 95']
['3', ' 220320', ' 0', ' 2', ' 72', ' 95']
['3', ' 220320', ' 0', ' 2', ' 67', ' 95']
['3', ' 220320', ' 0', ' 2', ' 64', ' 95']
['3', ' 220320', ' 0', ' 2', ' 60', ' 95']
['3', ' 220320', ' 0', ' 2', ' 55', ' 95']
['3', ' 220320', ' 0', ' 2', ' 48', ' 95']
['3', ' 220320', ' 1', ' 2', ' 72', ' 95']
['3', ' 220320', ' 1', ' 2', ' 67', ' 95']
['3', ' 220320', ' 1', ' 2', ' 64', ' 95']
['3', ' 220320', ' 1', ' 2', ' 60', ' 95']
['3', ' 220320', ' 1', ' 2', ' 55', ' 95']
['3', ' 220320', ' 1', ' 2', ' 48', ' 95']
['3', ' 220800', ' 0', ' 2', ' 72', ' 95']
['3', ' 220800', ' 0', ' 2', ' 67', ' 95']
['3', ' 220800', ' 0', ' 2', ' 64', ' 95']
['3', ' 220800', ' 0', ' 2', ' 60', ' 95']
['3', ' 220800', ' 0', ' 2', ' 55', ' 95']
['3', ' 220800', ' 0', ' 2', ' 48', ' 95']
['3', ' 220800', ' 1', ' 2', ' 72', ' 95']
['3', ' 220800', ' 1', ' 2', ' 67', ' 95']
['3', ' 220800', ' 1', ' 2', ' 64', ' 95']
['3', ' 220800', ' 1', ' 2', ' 60', ' 95']
['3', ' 220800', ' 1', ' 2', ' 55', ' 95']
['3', ' 220800', ' 1', ' 2', ' 48', ' 95']
['3', ' 221280', ' 0', ' 2', ' 72', ' 95']
['3', ' 221280', ' 0', ' 2', ' 67', ' 95']
['3', ' 221280', ' 0', ' 2', ' 64', ' 95']
['3', ' 221280', ' 0', ' 2', ' 60', ' 95']
['3', ' 221280', ' 0', ' 2', ' 55', ' 95']
['3', ' 221280', ' 0', ' 2', ' 48', ' 95']
['3', ' 221280', ' 1', ' 2', ' 72', ' 95']
['3', ' 221280', ' 1', ' 2', ' 67', ' 95']
['3', ' 221280', ' 1', ' 2', ' 64', ' 95']
['3', ' 221280', ' 1', ' 2', ' 60', ' 95']
['3', ' 221280', ' 1', ' 2', ' 55', ' 95']
['3', ' 221280', ' 1', ' 2', ' 48', ' 95']
['3', ' 221760', ' 0', ' 2', ' 72', ' 95']
['3', ' 221760', ' 0', ' 2', ' 67', ' 95']
['3', ' 221760', ' 0', ' 2', ' 64', ' 95']
['3', ' 221760', ' 0', ' 2', ' 60', ' 95']
['3', ' 221760', ' 0', ' 2', ' 55', ' 95']
['3', ' 221760', ' 0', ' 2', ' 48', ' 95']
['3', ' 221760', ' 1', ' 2', ' 72', ' 95']
['3', ' 221760', ' 1', ' 2', ' 67', ' 95']
['3', ' 221760', ' 1', ' 2', ' 64', ' 95']
['3', ' 221760', ' 1', ' 2', ' 60', ' 95']
['3', ' 221760', ' 1', ' 2', ' 55', ' 95']
['3', ' 221760', ' 1', ' 2', ' 48', ' 95']
['3', ' 222240', ' 0', ' 2', ' 72', ' 95']
['3', ' 222240', ' 0', ' 2', ' 67', ' 95']
['3', ' 222240', ' 0', ' 2', ' 64', ' 95']
['3', ' 222240', ' 0', ' 2', ' 60', ' 95']
['3', ' 222240', ' 0', ' 2', ' 55', ' 95']
['3', ' 222240', ' 0', ' 2', ' 48', ' 95']
['3', ' 222240', ' 1', ' 2', ' 72', ' 95']
['3', ' 222240', ' 1', ' 2', ' 69', ' 95']
['3', ' 222240', ' 1', ' 2', ' 65', ' 95']
['3', ' 222240', ' 1', ' 2', ' 60', ' 95']
['3', ' 222240', ' 1', ' 2', ' 53', ' 95']
['3', ' 222240', ' 1', ' 2', ' 48', ' 95']
['3', ' 223200', ' 0', ' 2', ' 72', ' 95']
['3', ' 223200', ' 0', ' 2', ' 69', ' 95']
['3', ' 223200', ' 0', ' 2', ' 65', ' 95']
['3', ' 223200', ' 0', ' 2', ' 60', ' 95']
['3', ' 223200', ' 0', ' 2', ' 53', ' 95']
['3', ' 223200', ' 0', ' 2', ' 48', ' 95']
['3', ' 223200', ' 1', ' 2', ' 72', ' 95']
['3', ' 223200', ' 1', ' 2', ' 69', ' 95']
['3', ' 223200', ' 1', ' 2', ' 65', ' 95']
['3', ' 223200', ' 1', ' 2', ' 60', ' 95']
['3', ' 223200', ' 1', ' 2', ' 53', ' 95']
['3', ' 223200', ' 1', ' 2', ' 48', ' 95']
['3', ' 223680', ' 0', ' 2', ' 72', ' 95']
['3', ' 223680', ' 0', ' 2', ' 69', ' 95']
['3', ' 223680', ' 0', ' 2', ' 65', ' 95']
['3', ' 223680', ' 0', ' 2', ' 60', ' 95']
['3', ' 223680', ' 0', ' 2', ' 53', ' 95']
['3', ' 223680', ' 0', ' 2', ' 48', ' 95']
['3', ' 223680', ' 1', ' 2', ' 72', ' 95']
['3', ' 223680', ' 1', ' 2', ' 69', ' 95']
['3', ' 223680', ' 1', ' 2', ' 65', ' 95']
['3', ' 223680', ' 1', ' 2', ' 60', ' 95']
['3', ' 223680', ' 1', ' 2', ' 53', ' 95']
['3', ' 223680', ' 1', ' 2', ' 48', ' 95']
['3', ' 224640', ' 0', ' 2', ' 72', ' 95']
['3', ' 224640', ' 0', ' 2', ' 69', ' 95']
['3', ' 224640', ' 0', ' 2', ' 65', ' 95']
['3', ' 224640', ' 0', ' 2', ' 60', ' 95']
['3', ' 224640', ' 0', ' 2', ' 53', ' 95']
['3', ' 224640', ' 0', ' 2', ' 48', ' 95']
['3', ' 224640', ' 1', ' 2', ' 72', ' 95']
['3', ' 224640', ' 1', ' 2', ' 69', ' 95']
['3', ' 224640', ' 1', ' 2', ' 65', ' 95']
['3', ' 224640', ' 1', ' 2', ' 60', ' 95']
['3', ' 224640', ' 1', ' 2', ' 53', ' 95']
['3', ' 224640', ' 1', ' 2', ' 48', ' 95']
['3', ' 225120', ' 0', ' 2', ' 72', ' 95']
['3', ' 225120', ' 0', ' 2', ' 69', ' 95']
['3', ' 225120', ' 0', ' 2', ' 65', ' 95']
['3', ' 225120', ' 0', ' 2', ' 60', ' 95']
['3', ' 225120', ' 0', ' 2', ' 53', ' 95']
['3', ' 225120', ' 0', ' 2', ' 48', ' 95']
['3', ' 225120', ' 1', ' 2', ' 72', ' 95']
['3', ' 225120', ' 1', ' 2', ' 69', ' 95']
['3', ' 225120', ' 1', ' 2', ' 65', ' 95']
['3', ' 225120', ' 1', ' 2', ' 60', ' 95']
['3', ' 225120', ' 1', ' 2', ' 53', ' 95']
['3', ' 225120', ' 1', ' 2', ' 48', ' 95']
['3', ' 225600', ' 0', ' 2', ' 72', ' 95']
['3', ' 225600', ' 0', ' 2', ' 69', ' 95']
['3', ' 225600', ' 0', ' 2', ' 65', ' 95']
['3', ' 225600', ' 0', ' 2', ' 60', ' 95']
['3', ' 225600', ' 0', ' 2', ' 53', ' 95']
['3', ' 225600', ' 0', ' 2', ' 48', ' 95']
['3', ' 225600', ' 1', ' 2', ' 72', ' 95']
['3', ' 225600', ' 1', ' 2', ' 69', ' 95']
['3', ' 225600', ' 1', ' 2', ' 65', ' 95']
['3', ' 225600', ' 1', ' 2', ' 60', ' 95']
['3', ' 225600', ' 1', ' 2', ' 53', ' 95']
['3', ' 225600', ' 1', ' 2', ' 48', ' 95']
['3', ' 226080', ' 0', ' 2', ' 72', ' 95']
['3', ' 226080', ' 0', ' 2', ' 69', ' 95']
['3', ' 226080', ' 0', ' 2', ' 65', ' 95']
['3', ' 226080', ' 0', ' 2', ' 60', ' 95']
['3', ' 226080', ' 0', ' 2', ' 53', ' 95']
['3', ' 226080', ' 0', ' 2', ' 48', ' 95']
['3', ' 226080', ' 1', ' 2', ' 72', ' 95']
['3', ' 226080', ' 1', ' 2', ' 69', ' 95']
['3', ' 226080', ' 1', ' 2', ' 65', ' 95']
['3', ' 226080', ' 1', ' 2', ' 60', ' 95']
['3', ' 226080', ' 1', ' 2', ' 53', ' 95']
['3', ' 226080', ' 1', ' 2', ' 48', ' 95']
['3', ' 226560', ' 0', ' 2', ' 72', ' 95']
['3', ' 226560', ' 0', ' 2', ' 69', ' 95']
['3', ' 226560', ' 0', ' 2', ' 65', ' 95']
['3', ' 226560', ' 0', ' 2', ' 60', ' 95']
['3', ' 226560', ' 0', ' 2', ' 53', ' 95']
['3', ' 226560', ' 0', ' 2', ' 48', ' 95']
['3', ' 226560', ' 1', ' 2', ' 72', ' 95']
['3', ' 226560', ' 1', ' 2', ' 67', ' 95']
['3', ' 226560', ' 1', ' 2', ' 64', ' 95']
['3', ' 226560', ' 1', ' 2', ' 60', ' 95']
['3', ' 226560', ' 1', ' 2', ' 55', ' 95']
['3', ' 226560', ' 1', ' 2', ' 48', ' 95']
['3', ' 227040', ' 0', ' 2', ' 72', ' 95']
['3', ' 227040', ' 0', ' 2', ' 67', ' 95']
['3', ' 227040', ' 0', ' 2', ' 64', ' 95']
['3', ' 227040', ' 0', ' 2', ' 60', ' 95']
['3', ' 227040', ' 0', ' 2', ' 55', ' 95']
['3', ' 227040', ' 0', ' 2', ' 48', ' 95']
['3', ' 227040', ' 1', ' 2', ' 72', ' 95']
['3', ' 227040', ' 1', ' 2', ' 67', ' 95']
['3', ' 227040', ' 1', ' 2', ' 64', ' 95']
['3', ' 227040', ' 1', ' 2', ' 60', ' 95']
['3', ' 227040', ' 1', ' 2', ' 55', ' 95']
['3', ' 227040', ' 1', ' 2', ' 48', ' 95']
['3', ' 227520', ' 0', ' 2', ' 72', ' 95']
['3', ' 227520', ' 0', ' 2', ' 67', ' 95']
['3', ' 227520', ' 0', ' 2', ' 64', ' 95']
['3', ' 227520', ' 0', ' 2', ' 60', ' 95']
['3', ' 227520', ' 0', ' 2', ' 55', ' 95']
['3', ' 227520', ' 0', ' 2', ' 48', ' 95']
['3', ' 227520', ' 1', ' 2', ' 72', ' 95']
['3', ' 227520', ' 1', ' 2', ' 67', ' 95']
['3', ' 227520', ' 1', ' 2', ' 64', ' 95']
['3', ' 227520', ' 1', ' 2', ' 60', ' 95']
['3', ' 227520', ' 1', ' 2', ' 55', ' 95']
['3', ' 227520', ' 1', ' 2', ' 48', ' 95']
['3', ' 228480', ' 0', ' 2', ' 72', ' 95']
['3', ' 228480', ' 0', ' 2', ' 67', ' 95']
['3', ' 228480', ' 0', ' 2', ' 64', ' 95']
['3', ' 228480', ' 0', ' 2', ' 60', ' 95']
['3', ' 228480', ' 0', ' 2', ' 55', ' 95']
['3', ' 228480', ' 0', ' 2', ' 48', ' 95']
['3', ' 228480', ' 1', ' 2', ' 72', ' 95']
['3', ' 228480', ' 1', ' 2', ' 67', ' 95']
['3', ' 228480', ' 1', ' 2', ' 64', ' 95']
['3', ' 228480', ' 1', ' 2', ' 60', ' 95']
['3', ' 228480', ' 1', ' 2', ' 55', ' 95']
['3', ' 228480', ' 1', ' 2', ' 48', ' 95']
['3', ' 228960', ' 0', ' 2', ' 72', ' 95']
['3', ' 228960', ' 0', ' 2', ' 67', ' 95']
['3', ' 228960', ' 0', ' 2', ' 64', ' 95']
['3', ' 228960', ' 0', ' 2', ' 60', ' 95']
['3', ' 228960', ' 0', ' 2', ' 55', ' 95']
['3', ' 228960', ' 0', ' 2', ' 48', ' 95']
['3', ' 228960', ' 1', ' 2', ' 72', ' 95']
['3', ' 228960', ' 1', ' 2', ' 67', ' 95']
['3', ' 228960', ' 1', ' 2', ' 64', ' 95']
['3', ' 228960', ' 1', ' 2', ' 60', ' 95']
['3', ' 228960', ' 1', ' 2', ' 55', ' 95']
['3', ' 228960', ' 1', ' 2', ' 48', ' 95']
['3', ' 229440', ' 0', ' 2', ' 72', ' 95']
['3', ' 229440', ' 0', ' 2', ' 67', ' 95']
['3', ' 229440', ' 0', ' 2', ' 64', ' 95']
['3', ' 229440', ' 0', ' 2', ' 60', ' 95']
['3', ' 229440', ' 0', ' 2', ' 55', ' 95']
['3', ' 229440', ' 0', ' 2', ' 48', ' 95']
['3', ' 229440', ' 1', ' 2', ' 72', ' 95']
['3', ' 229440', ' 1', ' 2', ' 67', ' 95']
['3', ' 229440', ' 1', ' 2', ' 64', ' 95']
['3', ' 229440', ' 1', ' 2', ' 60', ' 95']
['3', ' 229440', ' 1', ' 2', ' 55', ' 95']
['3', ' 229440', ' 1', ' 2', ' 48', ' 95']
['3', ' 229920', ' 0', ' 2', ' 72', ' 95']
['3', ' 229920', ' 0', ' 2', ' 67', ' 95']
['3', ' 229920', ' 0', ' 2', ' 64', ' 95']
['3', ' 229920', ' 0', ' 2', ' 60', ' 95']
['3', ' 229920', ' 0', ' 2', ' 55', ' 95']
['3', ' 229920', ' 0', ' 2', ' 48', ' 95']
['3', ' 229920', ' 1', ' 2', ' 72', ' 95']
['3', ' 229920', ' 1', ' 2', ' 67', ' 95']
['3', ' 229920', ' 1', ' 2', ' 64', ' 95']
['3', ' 229920', ' 1', ' 2', ' 60', ' 95']
['3', ' 229920', ' 1', ' 2', ' 55', ' 95']
['3', ' 229920', ' 1', ' 2', ' 48', ' 95']
['3', ' 230400', ' 0', ' 2', ' 72', ' 95']
['3', ' 230400', ' 0', ' 2', ' 67', ' 95']
['3', ' 230400', ' 0', ' 2', ' 64', ' 95']
['3', ' 230400', ' 0', ' 2', ' 60', ' 95']
['3', ' 230400', ' 0', ' 2', ' 55', ' 95']
['3', ' 230400', ' 0', ' 2', ' 48', ' 95']
['3', ' 230400', ' 1', ' 2', ' 69', ' 95']
['3', ' 230400', ' 1', ' 2', ' 65', ' 95']
['3', ' 230400', ' 1', ' 2', ' 60', ' 95']
['3', ' 230400', ' 1', ' 2', ' 53', ' 95']
['3', ' 230880', ' 0', ' 2', ' 69', ' 95']
['3', ' 230880', ' 0', ' 2', ' 65', ' 95']
['3', ' 230880', ' 0', ' 2', ' 60', ' 95']
['3', ' 230880', ' 0', ' 2', ' 53', ' 95']
['3', ' 230880', ' 1', ' 2', ' 69', ' 95']
['3', ' 230880', ' 1', ' 2', ' 65', ' 95']
['3', ' 230880', ' 1', ' 2', ' 60', ' 95']
['3', ' 230880', ' 1', ' 2', ' 53', ' 95']
['3', ' 231360', ' 0', ' 2', ' 69', ' 95']
['3', ' 231360', ' 0', ' 2', ' 65', ' 95']
['3', ' 231360', ' 0', ' 2', ' 60', ' 95']
['3', ' 231360', ' 0', ' 2', ' 53', ' 95']
['3', ' 231360', ' 1', ' 2', ' 64', ' 95']
['3', ' 231360', ' 1', ' 2', ' 60', ' 95']
['3', ' 231360', ' 1', ' 2', ' 55', ' 95']
['3', ' 231360', ' 1', ' 2', ' 48', ' 95']
['3', ' 231840', ' 0', ' 2', ' 64', ' 95']
['3', ' 231840', ' 0', ' 2', ' 60', ' 95']
['3', ' 231840', ' 0', ' 2', ' 55', ' 95']
['3', ' 231840', ' 0', ' 2', ' 48', ' 95']
['3', ' 231840', ' 1', ' 2', ' 69', ' 95']
['3', ' 231840', ' 1', ' 2', ' 65', ' 95']
['3', ' 231840', ' 1', ' 2', ' 60', ' 95']
['3', ' 231840', ' 1', ' 2', ' 53', ' 95']
['3', ' 232320', ' 0', ' 2', ' 65', ' 95']
['3', ' 232800', ' 0', ' 2', ' 69', ' 95']
['3', ' 232800', ' 0', ' 2', ' 60', ' 95']
['3', ' 232800', ' 0', ' 2', ' 53', ' 95']
['3', ' 232800', ' 1', ' 2', ' 69', ' 95']
['3', ' 232800', ' 1', ' 2', ' 65', ' 95']
['3', ' 232800', ' 1', ' 2', ' 60', ' 95']
['3', ' 232800', ' 1', ' 2', ' 53', ' 95']
['3', ' 233280', ' 0', ' 2', ' 69', ' 95']
['3', ' 233280', ' 0', ' 2', ' 65', ' 95']
['3', ' 233280', ' 0', ' 2', ' 60', ' 95']
['3', ' 233280', ' 0', ' 2', ' 53', ' 95']
['3', ' 233280', ' 1', ' 2', ' 64', ' 95']
['3', ' 233280', ' 1', ' 2', ' 60', ' 95']
['3', ' 233280', ' 1', ' 2', ' 55', ' 95']
['3', ' 233280', ' 1', ' 2', ' 48', ' 95']
['3', ' 233760', ' 0', ' 2', ' 64', ' 95']
['3', ' 233760', ' 0', ' 2', ' 60', ' 95']
['3', ' 233760', ' 0', ' 2', ' 55', ' 95']
['3', ' 233760', ' 0', ' 2', ' 48', ' 95']
['3', ' 233760', ' 1', ' 2', ' 69', ' 95']
['3', ' 233760', ' 1', ' 2', ' 65', ' 95']
['3', ' 233760', ' 1', ' 2', ' 60', ' 95']
['3', ' 233760', ' 1', ' 2', ' 53', ' 95']
['3', ' 234240', ' 0', ' 2', ' 65', ' 95']
['3', ' 234720', ' 0', ' 2', ' 69', ' 95']
['3', ' 234720', ' 0', ' 2', ' 60', ' 95']
['3', ' 234720', ' 0', ' 2', ' 53', ' 95']
['3', ' 234720', ' 1', ' 2', ' 69', ' 95']
['3', ' 234720', ' 1', ' 2', ' 65', ' 95']
['3', ' 234720', ' 1', ' 2', ' 60', ' 95']
['3', ' 234720', ' 1', ' 2', ' 53', ' 95']
['3', ' 235200', ' 0', ' 2', ' 69', ' 95']
['3', ' 235200', ' 0', ' 2', ' 65', ' 95']
['3', ' 235200', ' 0', ' 2', ' 60', ' 95']
['3', ' 235200', ' 0', ' 2', ' 53', ' 95']
['3', ' 235200', ' 1', ' 2', ' 64', ' 95']
['3', ' 235200', ' 1', ' 2', ' 60', ' 95']
['3', ' 235200', ' 1', ' 2', ' 55', ' 95']
['3', ' 235200', ' 1', ' 2', ' 48', ' 95']
['3', ' 235680', ' 0', ' 2', ' 64', ' 95']
['3', ' 235680', ' 0', ' 2', ' 60', ' 95']
['3', ' 235680', ' 0', ' 2', ' 55', ' 95']
['3', ' 235680', ' 0', ' 2', ' 48', ' 95']
['3', ' 235680', ' 1', ' 2', ' 69', ' 95']
